Filename,Original,Translate
fiore_21.csv,"Per Mala-Bocha, quel ladro normando,","a causa di Bad Mouth, quel ladro normanno,"
fiore_21.csv,Che se n’avide e svegliò Gielosia,che vide l'evento e risvegliò la gelosia
fiore_21.csv,"E Chastità, ché ciaschuna dormia,","e la castità, perché dormivano;"
fiore_21.csv,Perch’i’ fu’ del giardin rimesso in bando.,per questo motivo sono stato nuovamente cacciato dal giardino.
fiore_21.csv,"E sì vi conterò de la forteza,",E ora vi racconterò della fortezza
fiore_21.csv,"Dove Bellacoglienza fu ’n prigione,","Dove è stato imprigionato Fair Welcome,"
fiore_21.csv,Ch’Amor abatté poi per su’ prodezza;,quello che l'Amore ha distrutto con la sua forza.
fiore_21.csv,E come Schifo mi tornò fellone,Dirò anche come la Resistenza è diventata ostile verso di me
fiore_21.csv,E lungo tenpo mi tene in distreza;,"e mi tenne in angoscia per molto tempo,"
fiore_21.csv,E come ritornò a me Ragione.,e come la Ragione è ritornata da me.
fiore_22.csv,"Castità, che da Veno è guereggiata,","Castità, contro la quale Venere fa la guerra,"
fiore_22.csv,"Sì disse a Gielosia: «Per Dio, merzede!","Disse così alla gelosia: ""Nel nome di Dio, abbi pietà!"
fiore_22.csv,"S’a questo fatto l’uon non ci provede,","Se uno non si occupa di questo problema,"
fiore_22.csv,I’ potre’ ben tosto esere adontata.,Potrei presto soffrire di vergogna.
fiore_22.csv,"Vergognia e Paura m’ànno abandonata,",Modestà e paura mi hanno abbandonato;
fiore_22.csv,"In quello Schifo foll’è chi si crede,","sciocco è colui che confida in quella Resistenza,"
fiore_22.csv,Ch’i’ son ciertana   ch’e’ non ama a fede,"perché sono certo che non ama fedelmente,"
fiore_22.csv,Po’ del giardin sì mal guardò l’entrata.,da quando ha guardato l'ingresso del giardino così male.
fiore_22.csv,"Onde vo’ siete  la miglior guardiana,","Di conseguenza, tu sei il miglior tutore che"
fiore_22.csv,Ch’i’ ’n esto mondo potese trovare:,Potrei mai trovare in questo mondo.
fiore_22.csv,Gran luogo avete in  Lonbardia e ’n Toschana.,Siete ben noti in Lombardia e in Toscana.
fiore_22.csv,"Per Dio, ched e’ vi piaccia il Fior guardare,","In nome di Dio, per favore custodite il Fiore!"
fiore_22.csv,"Ché, se que’, che ’l basciò, punto lo sgrana,","Se l'uomo che ha baciato il Fiore dovesse spogliarlo anche leggermente,"
fiore_22.csv,"Non fia misfatto, ch’uon poss’amendare».",un tale grande misdeed non può mai essere rimediato.
fiore_23.csv,"Gielosia disse: «I’ prendo a me la guarda,","La gelosia rispose: ""Io mi assumo la responsabilità."""
fiore_23.csv,"Ch’a ben guardar il Fior è mia credenza,","di guardia al Fiore,"
fiore_23.csv,"Ch’i’ avrò giente di tal provedenza,",perché credo che i miei associati siano così saggi
fiore_23.csv,Ched i’ non dotto già che Veno gli arda».,che non ho paura che Venere li infiamma.
fiore_23.csv,"Al giardin se n’andò, fier’ e ghagliarda,","Nel giardino andò, orgogliosa e forte,"
fiore_23.csv,"Ed ivi si trovò Bellacoglienza,","e, trovando il giusto benvenuto,"
fiore_23.csv,"E disele: «Tu à’ fatta tal falenza,","Le disse: ""Avete commesso un tale errore."""
fiore_23.csv,Ch’i’ ti tengho per folle e per musarda.,che vi considero insensati e sciocchi.
fiore_23.csv,"Ed a voi dico, Paur’ e Vergognia,","E a te, Paura e Modestà, dico"
fiore_23.csv,"Che chi di Fior guardar in voi si fida,",che chiunque faccia affidamento su di te per proteggere il Fiore
fiore_23.csv,Cierta son ch’e’ non à lett’ a Bolognia.,Sono certo che non ha studiato a Bologna.
fiore_23.csv,"E quello Schifo, che punt’or non grida,","E per quanto riguarda la Resistenza, che ora non si vanta affatto,"
fiore_23.csv,"Gli varia me’ ch’e’ fosse in Catalognia,","sarebbe meglio per lui essere in Catalogna,"
fiore_23.csv,Sed e’ non guarda   ben ciò ch’egli à ’n guida».,se non è in grado di proteggere ciò che è in sua cura.
fiore_24.csv,Vergognia contra terra il capo china,"Modesto china la testa verso terra,"
fiore_24.csv,"Ché ben s’avide, ch’ella avea fallato,","perché sapeva di aver commesso un errore,"
fiore_24.csv,"E d’un gran velo il viso avea velato,",e coperto il suo viso con un grande velo.
fiore_24.csv,"E sì disse a Paura, sua chugina:","E così parlò a sua cugina, Fear:"
fiore_24.csv,"«Paura, no’ siàn messe nell’aina","Paura, ci troviamo odiati"
fiore_24.csv,"Di Gielosia, e ciò ci à prochacciato","per gelosia, e questo ci è stato fatto"
fiore_24.csv,"Lo Schifo, perch’egli à cortesegiato","dalla Resistenza, perché era cortese"
fiore_24.csv,"Al bel valetto, ch’i’ vid’ier mattina.",a quel bel ragazzo che ho visto ieri mattina.
fiore_24.csv,"Or andiàn tosto, e troviàn quel villano,","Ora lascia che i mascalzoni vadano rapidamente a trovare quella non couta,"
fiore_24.csv,E gli dirén com’e’ fia malbalito,"e noi gli diremo quanto male l'inferno sia trattato,"
fiore_24.csv,"Se Gielosia gli mette adosso mano,",se la gelosia gli mette le mani addosso;
fiore_24.csv,"Ch’egli à ’n ben guardar troppo fallito,","perché non ha custodito il modo in cui avrebbe dovuto,"
fiore_24.csv,"Ch’e’ sì dé eser a ciaschuno strano,",perché dovrebbe essere ostile a tutti;
fiore_24.csv,E ’l Diavol sì•ll’à ora incortesito».,ma il diavolo lo ha reso così raffinato!
fiore_25.csv,"Per lo Schifo trovar, ciaschun’andava,",Tutti cercavano la Resistenza.
fiore_25.csv,"Per dirli del misfatto molto male,",incolparlo per il suo errore;
fiore_25.csv,E que’ s’avea fatto un capezale,e che uno si era fatto un letto
fiore_25.csv,"D’un fascio d’erba, e sì soniferava.","da un fascio d'erba, e là si addormentò."
fiore_25.csv,"Vergognia fortemente lo sgridava,",Modesty lo rimproverava molto duramente;
fiore_25.csv,"Paura   d’altra parte sì•ll’assale,","a lei la paura lo assalisce,"
fiore_25.csv,"Diciendo: «Schifo, ben poco ti chale","dicendo: Resistenza, non si cura affatto"
fiore_25.csv,"Che Gielosia sì forte ne grava,",che la gelosia è così arrabbiata con noi!
fiore_25.csv,"E ciò ci avien per te, quest’è palese,","E questo succede a noi a causa di voi, è chiaro."
fiore_25.csv,"Quando tu, per la tua malaventura,","Ogni volta che tu, per la tua disgrazia,"
fiore_25.csv,Tu vuogli intender or d’eser cortese.,desidera sembrare o essere cortese
fiore_25.csv,Ben sa’ ch’e’ non ti move di natura.,"sai bene che non è la tua natura!,"
fiore_25.csv,"Con ciaschedun dé’ star a le difese,","devi essere, come tutti noi, sulla difensiva,"
fiore_25.csv,Per ben guardar questa nostra chiusura».,al fine di proteggere questo luogo chiuso del nostro.
fiore_26.csv,"Lo Schifo, quando udìo quel romore,","Quando la Resistenza sentì quel rimprovero,"
fiore_26.csv,Conobe ben ched egli avea mispreso.,Sapeva molto bene di aver commesso un errore.
fiore_26.csv,"Sì disse: «Il Diavol ben m’avea sorpreso,","Disse: ""Il diavolo mi ha ingannato,"
fiore_26.csv,Quand’io a nessun uon mostrav’amore.,quando ho mostrato gentilezza a qualcuno.
fiore_26.csv,"Ma s’i’, colui, che vene per lo Fiore,","Ma se riesco a prendere colui che è venuto per il Fiore,"
fiore_26.csv,"I’ ’l posso nel giardin tener mai preso,","e se riesco a tenerlo prigioniero,"
fiore_26.csv,"I’ sia unguanno per la gola inpeso,",possa io essere appeso al mio collo
fiore_26.csv,Sed i’ no ’l fo morir a gran dolore».,se non lo faccio morire con grande dolore.
fiore_26.csv,"Allor ricignia il viso e gli ochi torna,",Poi squints e rotola i suoi occhi
fiore_26.csv,E troppo contra me tornò diverso:,ed è diventato abbastanza orribile verso di me:
fiore_26.csv,Del Fior   guardar fortemente s’atorna.,si prepara a custodire il Fiore risolutamente.
fiore_26.csv,"Ai lasso, c’or mi fu canbiato il verso","Ahimè, come sono cambiate le cose per me!"
fiore_26.csv,In poca d’or si ’l fatto mi bistorna,In così poco tempo la mia situazione è così cambiata
fiore_26.csv,Che d’abate tornai men ch’a converso.,che da abate sono caduto ad essere meno del fratello più basso.
fiore_27.csv,"Gielosia, che stava in sospeccione,","Gelosia, che aveva paura"
fiore_27.csv,"Ch’ella del Fior non fosse baratata,","di essere tradito dal Fiore,"
fiore_27.csv,Sì fe’ gridar per tutta la contrata,aveva annunciato in tutta la campagna
fiore_27.csv,Ch’a•llei venisse ciascun buon mazone:,"che tutti i buoni muratori dovrebbero venire da lei,"
fiore_27.csv,"Ch’ella volea fondar una pregione,",perché voleva costruire una prigione
fiore_27.csv,"Dove Bellacoglienza fia murata,",dove potrebbero imprigionare Fair Welcome.
fiore_27.csv,"Ché ’n altra guardia non fie più lasciata,","Lei non sarà lasciata con un altro tutore,"
fiore_27.csv,Po’ ch’ella l’à trovata   i•mesprigione:,Da quando la gelosia l'ha trovata colpevole di malversazione.
fiore_27.csv,"«Ché•lla guardia del Fior è perigliosa,","Da quando la guardia al Fiore è pericolosa,"
fiore_27.csv,"Sì saria folle se•llei mi fidasse,",Sarebbe un errore fidarmi di lei.
fiore_27.csv,"Per la bieltà, ch’à ’n lei maravigliosa»,",per tutta la sua meravigliosa bellezza.
fiore_27.csv,"E se Venùs ancor la vicitasse,","E se Venere dovesse tornare a trovarla,"
fiore_27.csv,"Di ciò era ciertana, e non dottosa,",era sicura e non aveva dubbi
fiore_27.csv,Ch’e’ converebe ch’ella il Fior donasse.,di ciò che sarebbe accaduto: che avrebbe rinunciato al Fiore.
fiore_28.csv,"Gelosia fecie fondar un castello,",Gelosia aveva costruito un castello
fiore_28.csv,"Con gran fossi d’intorno e barbacani,","con grandi fossati e fortificazioni tutt'intorno,"
fiore_28.csv,"Ché molto ridottava huomini strani,","perché temeva molto i forestieri,"
fiore_28.csv,Sì faciev’ella que’ di su’ ostello;,tanto quanto le ha fatte dentro il suo castello.
fiore_28.csv,"E nel miluogo un cassero fort’ e bello,",E nel mezzo aveva i più grandi artigiani
fiore_28.csv,"Che non dottava asalto di villani,",costruire una torre impressionante
fiore_28.csv,Fecie murare a’ mastri più sovrani,"con marmo finemente scalpellito,"
fiore_28.csv,Di marmo lavorato ad ischarpello;,che non temevano alcun assalto da parte di uomini corrotti.
fiore_28.csv,"E sì vi fecie far quatro portali,",Poi ha fatto fare quattro portali.
fiore_28.csv,"Con gran tori di sopra inberteschate,",che sono stati sormontati da alte torri cremate:
fiore_28.csv,Ch’unque nel mondo non fur fatte tali;,Il mondo non aveva mai visto niente di simile a loro.
fiore_28.csv,"E porte caditoie v’avea ordinate,",Ha ordinato dei cancelli mobili.
fiore_28.csv,Che venian per condotto di canali.,che ha aperto e chiuso idraulicamente;
fiore_28.csv,L’altr’eran tutte di ferro spranghate.,le altre porte erano tutte rinforzate di ferro.
fiore_29.csv,"Quando Gielosia vide il chastel fatto,","Vedendo che il castello era completo,"
fiore_29.csv,"Sì si pensò d’avervi guernimento,","La gelosia lo aveva rifornito di armi,"
fiore_29.csv,Ch[ed] e’ non era suo intendimento,perché non voleva arrendersi
fiore_29.csv,Di renderlo per forza néd a patto.,sia attraverso la battaglia o il trattato.
fiore_29.csv,"Per dare   a’ suo’ nemici mal atracto,",Al fine di dare ai suoi nemici una cattiva accoglienza
fiore_29.csv,"Vi mise dentro gran saettamento,","ha messo dentro un grande magazzino di proiettili,"
fiore_29.csv,"E pecie, e olio, e ogni’ altro argomento","e catrame, olio e tutto il resto"
fiore_29.csv,Per arder chastel di legniame o ghatto,"che accenderebbe una macchina da guerra o un ariete,"
fiore_29.csv,S’alcun lo vi volesse aprossimare:,se uno di questi si avvicinerebbe troppo vicino.
fiore_29.csv,Ché perduti ne son molti chastelli,Per molti castelli sono stati persi
fiore_29.csv,Per non prendersi guardia del cavare.,da parte di coloro che non hanno notato i loro nemici
fiore_29.csv,"Ancor fe’ far   trabochi, e manghanelli","La gelosia aveva ancora altre armi fatte,"
fiore_29.csv,"Per li nemici lungi far   istare,",come le catapulte che manterranno i nemici lontani
fiore_29.csv,E servirli di pietre e di quadrelli.,con pietre e freccette.
fiore_30.csv,Quand’el’ebe il castel di guernigione,Non appena ha avuto il castello fornito
fiore_30.csv,"Fornito, sì com’e’ gli era mestiere,","con le armi necessarie,"
fiore_30.csv,"Ad ognie porta mise su’ portiere,",Ha messo sentinelle ad ogni porta:
fiore_30.csv,De’ più fidati c’avea in sua magione.,Questi erano i piu' fidati della sua famiglia.
fiore_30.csv,"E perch’ella dottava tradigione,","E siccome temeva il tradimento,"
fiore_30.csv,"Mise lo Schifo in sul portal primiere,","Ha messo la Resistenza alla porta principale,"
fiore_30.csv,Perch’ella il sentia aspro cavaliere;,perché sapeva che era un cavaliere determinato.
fiore_30.csv,"Al secondo la figlia di Ragione,",Al secondo cancello ha messo la figlia della ragione...
fiore_30.csv,"Ciò fu Vergognia, che fe’ gran difensa;",Modestà - che ha fornito grande difesa;
fiore_30.csv,"La terza porta si guardò Paura,","la terza porta era sorvegliata dalla paura,"
fiore_30.csv,Ch’iera una donna di gran provedenza;,una donna famosa per la sua astuzia;
fiore_30.csv,"Al quarto portal, dietro da le mura,","e alla quarta porta, dietro le mura,"
fiore_30.csv,"Fu messo Mala-Bocha, la chu’ intenza",Mouth cattivo si è levato in piedi: il suo scopo costante
fiore_30.csv,Ferm’iera a dir mal d’ognie criatura.,era dire cose malvagie su tutti.
fiore_31.csv,Bellacoglienza fu nella forteza,Fair Welcome è stato messo e incluso
fiore_31.csv,Per man di Gielosia mess’ e fermata.,"dentro la fortezza di Gelosia,"
fiore_31.csv,"Ad una Vechia l’ebe acomandata,",che ha accusato una vecchia donna
fiore_31.csv,"Che•lla tenesse tuttor in distreza,",per tenerla sempre sotto chiave.
fiore_31.csv,"Ch’ella dottava molto su’ belleza,","La gelosia temeva molto la sua bellezza,"
fiore_31.csv,"Che Chastità à tuttor gueregiata,","che la castità ha sempre difeso,"
fiore_31.csv,"E Cortesia, di chu’ era nata,","e quella Lady Courtesy, che è sua madre,"
fiore_31.csv,No•lle faciesse far del Fior largheza.,Potrebbe farla regalare il Fiore.
fiore_31.csv,Ver è ched ella sì ’l fecie piantare,E così è vero che l'ha fatto piantare
fiore_31.csv,"Là ’ve Bellacoglienza era ’n pregione,","là dove è stato imprigionato Fair Welcome,"
fiore_31.csv,Ch’altrove no ’l sapea dove fidare.,Perche' non sapeva di nessun altro posto sicuro.
fiore_31.csv,"Lassù non dottav’ella tradigione,","Lì in cima non temeva alcun tradimento,"
fiore_31.csv,"Ché quella Vechia, a chu’ ’l diede a guardare,","per quella vecchia, alla quale l'ha data per custodirla,"
fiore_31.csv,S’iera del ligniagio Salvagnione.,era un discendente di Salvagnone.
fiore_32.csv,"Gelosia andava a proveder le porte,",La gelosia è andata a controllare le porte
fiore_32.csv,Sì trovava le guardie ben intese,e ha trovato le guardie allerta e pronto
fiore_32.csv,"Contra ciascuno star a le difese,","per evitare tutti gli attacchi,"
fiore_32.csv,"E per donar, e per riciever morte.",oltre a dare e a soffrire la morte.
fiore_32.csv,E Malabocca si sforzava forte,Mouth cattiva stava provando molto duro
fiore_32.csv,In ognie mi’ sacreto far palese:,per farmi rivelare tutti i miei segreti:
fiore_32.csv,"Que’ fu ’l nemico, che più mi v’afese,","era il nemico che mi ha dato la maggior parte dei problemi,"
fiore_32.csv,Ma sopra lui ricador poi le [sorte].,ma è stato lui invece che ha ricevuto il più male.
fiore_32.csv,"Que’ non finava, né notte né giorno,",Tutto il giorno e la notte al suono del suo corno
fiore_32.csv,"A suon di corno   gridar: «Guarda, guarda!».","quello ha continuato a gridare: Guarda, guarda!"
fiore_32.csv,E giva per le mura tutto ’ntorno,"E girava intorno alle pareti,"
fiore_32.csv,"Diciendo: «Tal è putta, e tal si farda,","dicendo: ""Quella è una puttana e quella le dipinge la faccia;"
fiore_32.csv,E la cotal à troppo chaldo il forno.,"che l'altro ha un forno molto caldo,"
fiore_32.csv,E l’altra follemente altrui riguarda».,e quell'altro getta la sua eruzione cutanea e occhi roving sugli uomini.
fiore_33.csv,"Quand’i’ vidi i marosi sì ’nforzare,","Quando ho visto le onde salire sempre più in alto,"
fiore_33.csv,"Per lo vento a Provenza, che ventava,","a causa del vento che soffiava dalla Provenza,"
fiore_33.csv,"C’alberi, e vele, e ancole fiachava,","che si rompono alberi, vele e ancore,"
fiore_33.csv,"E nulla mi valea il ben governare,","e il mio buon sterzo non serviva a nulla,"
fiore_33.csv,Fra me medesimo comincia’ a pensare,Ho cominciato a pensare nel mio cuore di cuori
fiore_33.csv,"Ch’era follia se più navicava,","che è stata una follia seguire il mio corso,"
fiore_33.csv,"Se quel maltenpo prima non passava,","finché non è passato quel brutto tempo,"
fiore_33.csv,"Che dal buon porto   mi faciea lu[n]giare,",che mi teneva lontano dal buon porto.
fiore_33.csv,"Sì ch’i’ allor m’ancolai a una piagia,","Così, mi sono ancorato su una spiaggia,"
fiore_33.csv,Vegiendo ch’i’ non potea entrar   in porto.,visto che non potevo entrare nel porto;
fiore_33.csv,La terra mi parea molto salvaggia.,la terra mi sembrava molto inospitale.
