Original,Translate_de_1
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","Als sie sahen, daß ich einen Schatten nach meiner Rechten projizierte, von mir zur felsigen Wand,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","Und sie blieben stehen und zogen ein wenig zurück, und alle andern Geister, die hinter sich kamen, ohne zu wissen, warum, taten dasselbe."
 «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete,"Wenn ihr nicht fragt, so sage ich euch gleich: Dieser Leib, den ihr seht, ist aus Fleisch und Blut."
 per che ’l lume del sole in terra è fesso,"Darum ist das Licht der Sonne von ihm unterbrochen, auf dem Boden."
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Überrascht euch nicht, aber glaubt, dass Dante nicht versucht, diese Wand zu klettern, ohne die Hilfe einer Tugend, die vom Himmel kommt."
 Così ’l maestro,So sagte der Meister
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","Und jene Seelen, die würdig waren, sprachen: Kehrt um über eure Schritte, und macht ein Zeichen mit dem Rücken der Hände."
 E un di loro incominciò,Und einer von ihnen fing an
" «Chiunque tu se’, così andando, volgi ’l viso","Wer auch immer du bist, während du weitergehst, wende dich zu mir"
 pon mente se di là mi vedesti unque»,"Und sag mir, ob du mich jemals auf der Erde gesehen hast."
 Io mi volsi ver’ lui e guardail fiso,Und ich wandte mich zu ihm und sah ihn genau an.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","Es war blond, schön und edel, aber eine der Augenbrauen war durch einen Schlag geteilt."
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","Als ich ihm demütig gesagt hatte, er habe ihn nie gesehen, antwortete er."
 «Or vedi»,Jetzt schau dir das an.
 e mostrommi una piaga a sommo ’l petto,Und er zeigte mir eine Plage auf meiner Brust.
 Poi sorridendo disse,Dann lächelnd sagte er
" «Io son Manfredi, nepote di Costanza imperadrice","Ich bin Manfredi, Enkelin der Kaiserin Konstanz"
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","Dann bitte ich dich, wenn du zur Erde zurückkehrst, zu meiner schönen Tochter zu gehen, Mutter der beiden Erben der Krone Siziliens und Aragons,"
" e dichi ’l vero a lei, s’altro si dice","und sagen Sie ihr die Wahrheit über mich, wenn Sie mehr über mein überirdisches Schicksal erzählen"
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona","Nachdem ich zwei sterbliche Wunden empfangen hatte, bereute ich und weinte zu dem, der willentlich vergibt."
 Orribil furon li peccati miei,"Meine Sünden waren schrecklich,"
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei","Aber die göttliche Güte hat so große Arme, daß sie alle aufnimmt, die sich an sie wenden."
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","Wenn der Bischof von Cosenza, der damals von Papst Clemens IV. gegen mich angestiftet wurde, dieses Antlitz der Vergebung Gottes gelesen hätte,"
" l’ossa del corpo mio sarieno ancora in co del ponte presso a Benevento, sotto la guardia de la grave mora",Und die Gebeine meines Leibes sollen noch unter dem Steinhaufen begraben sein am Haupt der Brücke zu Benevento.
" Or le bagna la pioggia e move il vento di fuor dal regno, quasi lungo ’l Verde, dov’ e’ le trasmutò a lume spento","Nun aber feucht ihr der Regen und zerstreut den Wind aus dem Reiche Neapels, gleichsam am Fluß Liri, da er sie aus dem Licht ziehen ließ."
" Per lor maladizion sì non si perde, che non possa tornar, l’etterno amore, mentre che la speranza ha fior del verde","Durch den Fluch der Kirche wird die ewige göttliche Liebe nicht so weit verloren, daß sie nicht zurückkehren kann, solange es ein wenig Hoffnung gibt."
" Vero è che quale in contumacia more di Santa Chiesa, ancor ch’al fin si penta, star li convien da questa ripa in fore, ","Es ist zwar wahr, dass diejenigen, die in einem Versäumnis der Heiligen Kirche sterben, auch wenn sie bereut im Moment des Todes,"
" per ognun tempo ch’elli è stato, trenta, in sua presunzïon, se tal decreto più corto per buon prieghi non diventa","er soll im Antikurgatorium sein dreißigmal so lange, wie er in seiner Rebellion verbracht hat, wenn diese Verordnung nicht durch gute Gebete verkürzt wird."
" Vedi oggimai se tu mi puoi far lieto, revelando a la mia buona Costanza come m’hai visto, e anco esto divieto","Sieh nach, ob du mich glücklich machen kannst, indem du meiner guten Konstanz offenbarst, wie du mich gesehen hast, und auch dieses Verbot."
 ché qui per quei di là molto s’avanza»,Denn hier schöpft man großen Nutzen aus den Gebeten der Lebenden.
" Quando per dilettanze o ver per doglie, che alcuna virtù nostra comprenda, l’anima bene ad essa si raccoglie, par ch’a nulla potenza più intenda","Wenn sich die Seele wegen einer Freude oder eines Schmerzes, der unsere Tugend auf sich zieht, ganz darauf konzentriert, so scheint es, daß sie keine andere Macht ausübt."
 e questo è contra quello error che crede ch’un’anima sovr’ altra in noi s’accenda,"und dies widerspreche dem Irrtum derer, die glauben, daß in uns viele Seelen seien."
" E però, quando s’ode cosa o vede che tegna forte a sé l’anima volta, vassene ’l tempo e l’uom non se n’avvede","Und wenn man also etwas hört oder sieht, was die ganze Aufmerksamkeit der Seele absorbiert, so läuft die Zeit, und der Mensch merkt es nicht."
" ch’altra potenza è quella che l’ascolta, e altra è quella c’ha l’anima intera","Denn die Kraft, die den Lauf der Zeit spürt, ist eine, und die Kraft, die die ganze Seele besitzt, ist eine andere."
 questa è quasi legata e quella è sciolta,"Letzteres ist fast gefesselt, während die erste ist frei"
" Di ciò ebb’ io esperïenza vera, udendo quello spirto e ammirando",Und ich hatte eine direkte Bestätigung davon und hörte auf diesen Geist voll Staunens.
" ché ben cinquanta gradi salito era lo sole, e io non m’era accorto, quando venimmo ove quell’ anime ad una gridaro a noi","Denn die Sonne war fünfzig Grad in den Himmel aufgestiegen, und ich habe es nicht bemerkt, als wir an den Punkt kamen, da die Seelen zu einer Stimme redeten."
 «Qui è vostro dimando»,"Das ist der Ort, um den Sie gebeten haben."
" Maggiore aperta molte volte impruna con una forcatella di sue spine l’uom de la villa quando l’uva imbruna, ","Oft verstopft der Bauer, wenn die Trauben reif sind, mit einer kleinen Menge Dornen eine Öffnung"
" che non era la calla onde salìne lo duca mio, e io appresso, soli, come da noi la schiera si partìne","größer als der Pfad, auf dem mein Lehrer hinaufzog, und ich hinter ihm allein, sobald das Heer der Seelen wegging."
" Vassi in Sanleo e discendesi in Noli, montasi su in Bismantova e ’n Cacume con esso i piè",Man geht weiter nach Sanleo und geht hinab nach Noli und steigt hinauf auf den Bismantua und auf den Berg Cacume nur mit seinen Füßen.
 ma qui convien ch’om voli,aber dort müssen Sie fliegen
" dico con l’ale snelle e con le piume del gran disio, di retro a quel condotto che speranza mi dava e facea lume","fliegen, meine ich, mit den leichten Flügeln und den Federn des großen Wunsches, hinter dem Führer, der mir Hoffnung gab und den Weg ging"
" Noi salavam per entro ’l sasso rotto, e d’ogne lato ne stringea lo stremo, e piedi e man volea il suol di sotto","Wir gingen hinauf in den Weg, der in den Felsen gehauen war, und die Enden schüttelten uns von allen Seiten, und man mußte sich mit Händen und Füßen helfen."
" Poi che noi fummo in su l’orlo suppremo de l’alta ripa, a la scoperta piaggia, ","Als wir den oberen Rand der hohen Wand erreichten, wo der Hang geräumiger war,"
" «Maestro mio», diss’ io, «che via faremo?»","Ich sagte: ""Mein Meister, welchen Weg nehmen wir jetzt?"""
 Ed elli a me,Und er zu mir
 «Nessun tuo passo caggia,Deine Schritte gehen nicht nach unten
" pur su al monte dietro a me acquista, fin che n’appaia alcuna scorta saggia»","Gehe immer nach oben nach mir, bis uns jemand erscheint, der uns Anweisungen gibt."
" Lo sommo er’ alto che vincea la vista, e la costa superba più assai che da mezzo quadrante a centro lista","Die Spitze war so hoch, dass man sie nicht sehen konnte, und die Steigung war viel steiler als die Stange in der Mitte des Quadranten."
" Io era lasso, quando cominciai","Ich war müde, als ich sagte:"
" «O dolce padre, volgiti, e rimira com’ io rimango sol, se non restai»","""Dolce Vater, wende dich um und schaue, wie ich allein bleibe, wenn du nicht aufhörst."""
" «Figliuol mio», disse, «infin quivi ti tira», additandomi un balzo poco in sùe che da quel lato il poggio tutto gira","Er sagte: ""Mein Sohn, versuche, bis hierher zu kommen, und zeige mir ein wenig höheres Regal, das auf dieser Seite den ganzen Berg umgibt."
" Sì mi spronaron le parole sue, ch’i’ mi sforzai carpando appresso lui, tanto che ’l cinghio sotto i piè mi fue","Und seine Worte reizten mich so sehr, daß ich mich bemühte, daß ich hinter ihm wandelte, bis ich auf die Ebene kam."
" A seder ci ponemmo ivi ambedui vòlti a levante ond’ eravam saliti, che suole a riguardar giovare altrui","Wir saßen beide da und wandten uns nach Osten in die Richtung, aus der wir hinaufgegangen waren."
 Li occhi prima drizzai ai bassi liti,"Zuerst schaute ich nach unten,"
" poscia li alzai al sole, e ammirava che da sinistra n’eravam feriti","Und ich schaute auf die Sonne und war erstaunt, daß er uns von links geschlagen hatte."
" Ben s’avvide il poeta ch’ïo stava stupido tutto al carro de la luce, ove tra noi e Aquilone intrava","Virgil erkannte, daß ich den Wagen des Lichts verwunderte, an dem Punkt, wo er zwischen uns und dem Norden vorrückte."
 Ond’ elli a me,Dann sagte er zu mir:
" «Se Castore e Poluce fossero in compagnia di quello specchio che sù e giù del suo lume conduce, ","Wenn die Konstellation der Zwillinge mit dem Spiegel verbunden wäre, der das Licht auf- und herabtreibt,"
" tu vedresti il Zodïaco rubecchio ancora a l’Orse più stretto rotare, se non uscisse fuor del cammin vecchio","Du würdest sehen, wie sich der rothaarige Zodiakus noch näher am Norden drehte, es sei denn, er ginge aus seinem gewohnten Weg."
" Come ciò sia, se ’l vuoi poter pensare, dentro raccolto, imagina Sïòn con questo monte in su la terra stare sì, ","Wenn Sie verstehen wollen, wie das möglich ist, stellen Sie sich mit großer Konzentration vor, dass Jerusalem und das Fegefeuer auf der Erde sind,"
 ch’amendue hanno un solo orizzòn e diversi emisperi,"so dass beide einen einzigen Horizont haben, aber mehrere Hemisphären"
" onde la strada che mal non seppe carreggiar Fetòn, vedrai come a costui convien che vada da l’un, ","Darum wirst du sehen, daß der Weg der Sonne von einem Ende zu dem geht, der zu Jerusalem ist."
" quando a colui da l’altro fianco, se lo ’ntelletto tuo ben chiaro bada»","und auf der anderen Seite für die, die hier sind, wenn dein Verstand klar ist, so sprach ich:"
" «Certo, maestro mio,» diss’ io, «unquanco non vid’ io chiaro sì com’ io discerno là dove mio ingegno parea manco, ","""Natürlich, mein Meister, sagte ich: ""Ich habe noch nie so deutlich gesehen, wie ich jetzt verstehe, was ich vorher kaum verstanden hatte,"
" che ’l mezzo cerchio del moto superno, che si chiama Equatore in alcun’ arte, ","Das heißt, dass der Meridianische Kreis des Ersten Mobile, der als Äquator in der astronomischen Kunst bezeichnet wird,"
" e che sempre riman tra ’l sole e ’l verno, per la ragion che di’, quinci si parte verso settentrïon, quanto li Ebrei vedevan lui verso la calda parte","und er bleibt immer zwischen Sonne und Winter, aus dem Grund, den du erklärt hast, ist von hier nach Norden so weit, wie die Hebräer sahen, dass er von ihnen nach Süden fährt."
" Ma se a te piace, volontier saprei quanto avemo ad andar","Aber wenn du einverstanden bist, würde ich gerne wissen, wie viel wir noch tun müssen."
 ché ’l poggio sale più che salir non posson li occhi miei»,"denn der Berg steht höher, als meine Augen kommen."
 Ed elli a me,Und er zu mir
" «Questa montagna è tale, che sempre al cominciar di sotto è grave","Dieser Berg ist so groß, dass der Aufstieg am Anfang immer sehr anstrengend ist."
" e quant’ om più va sù, e men fa male","je mehr Sie nach oben gehen, desto weniger ist es schwierig"
" Però, quand’ ella ti parrà soave tanto, che sù andar ti fia leggero com’ a seconda giù andar per nave, ","Wenn es dir also so süß erscheint, daß es für dich leicht sein wird, zu steigen, wie der Strom eines Stromes herabzusteigen,"
 allor sarai al fin d’esto sentiero,dann wirst du am Ende dieses Weges sein.
 quivi di riposar l’affanno aspetta,"Warte hier, bis du dich ausruhen kannst."
" Più non rispondo, e questo so per vero»","Mehr sage ich nicht, und ich weiß, dass das wahr ist."
" E com’ elli ebbe sua parola detta, una voce di presso sonò","Und als Virgil fertig war zu reden, hörte man eine Stimme in der Nähe."
 «Forse che di sedere in pria avrai distretta»,Vielleicht musst du dich erst hinsetzen.
" Al suon di lei ciascun di noi si torse, e vedemmo a mancina un gran petrone, del qual né io né ei prima s’accorse","Und als wir diese Stimme hörten, wandten wir uns beide um und sahen zu unserer Linken einen großen Felsen, von dem keiner zuvor erkannt hatte."
 Là ci traemmo,Wir gingen dorthin.
 e ivi eran persone che si stavano a l’ombra dietro al sasso come l’uom per negghienza a star si pone,"und fanden Seelen im Schatten hinter dem Stein, wie jemand, der nachlässig ruhte."
" E un di lor, che mi sembiava lasso, sedeva e abbracciava le ginocchia, tenendo ’l viso giù tra esse basso","Und einer von ihnen, der mir müde schien, setzte sich hin und umarmte seine Knie und hielt seinen Kopf auf den Boden zwischen seinen Beinen."
" «O dolce segnor mio», diss’ io, «adocchia colui che mostra sé più negligente che se pigrizia fosse sua serocchia»","Ich sagte: ""Mein süßer Meister, sieh dir die Seele an, die eher nachlässig zu sein scheint, als wenn die Faulheit seine Schwester wäre."""
