Original,Translate_es_1
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Este es el alma de la gran Constanza de Altavilla, que del segundo emperador de Suevia engendró al tercero que fue también el último."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","Así que me habló, y luego empezó a cantar ""Ave, María"" y de esta manera se desvaneció como un objeto que se hunde en el agua profunda"
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Mi mirada, que la siguió hasta que le fue posible, después de haberla perdido de vista, se dirigió al objeto principal de su deseo"
 e a Beatrice tutta si converse,Y miró a Beatrice
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,Pero ella me miró tan de cerca que no pude soportar verlo.
 e ciò mi fece a dimandar più tardo,Y eso me hizo más reacio a preguntar
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Un hombre con libre elección, situado entre dos alimentos a la misma distancia y igualmente apetitosos, moriría de hambre antes de comer uno."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","Así un cordero estaría entre dos lobos que quieren devorarlo, igualmente temiendo"
 sì si starebbe un cane intra due dame,Así estaría un perro entre dos ciervos.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","por lo cual, si yo callaba, no me culpo ni me alabo a mí mismo, porque era inevitable, puesto que estaba impulsado por mis dudas de la misma manera"
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","Yo callaba, pero mi deseo estaba pintado en mi rostro y junto con él mi pregunta, aún más evidente que si no hubiera hablado"
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatriz se comportó como Daniel cuando apaciguó la ira de Nabucodonosor, que se había vuelto injustamente cruel"
 e disse,y dijo:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira","Veo tan bien como ambos deseos te atraen, de modo que tu ansiedad se frena a sí misma y no se trasluce fuera"
 Tu argomenti,Tú piensas así.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","""Si la buena voluntad persiste, ¿por qué la violencia de otros disminuye para mí la medida de bien merecer?"""
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Aún te da motivos para dudar del hecho de que las almas parecen volver a las estrellas, según la opinión de Platón"
 Queste son le question che nel tuo velle pontano igualmente,Estas son las cuestiones que presionan tu voluntad en igual medida
 e però pria tratterò quella che più ha di felle,"Por lo tanto, primero trataré la que es más peligrosa en el plano doctrinal"
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Ese Serafín que está más cerca de Dios, Moisés, Samuel, Juan el Bautista o Evangelista, incluso María,"
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","tienen su sede en el mismo cielo que estos espíritus que acaban de aparecerte, ni su estancia allí tiene una duración más larga o más corta"
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro","pero todos ellos adornan el cielo más alto, y tienen un grado de felicidad diferente dependiendo de que sientan más o menos el Espíritu Santo"
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","Te han aparecido aquí en el Cielo, no para que se les asigne como sede, sino para manifestar visiblemente su menor grado de bienaventuranza"
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno","Es necesario hablar así a vuestro ingenio, ya que sólo aprende a través de los sentidos lo que luego se convierte en objeto de conocimiento intelectual"
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","Por eso la Escritura se adapta a sus facultades y atribuye rasgos físicos a Dios, en otras palabras"
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano","y la Santa Iglesia representa con aspecto humano a los arcángeles Gabriel y Miguel, y al otro que sanó a Tobías"
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Lo que el diálogo platónico Timeo afirma acerca de las almas es diferente de lo que se ve aquí, ya que parece que el filósofo entiende exactamente lo que dice"
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Platón afirma que el alma vuelve después de la muerte a su estrella, porque cree que ella se separó de ella cuando la naturaleza le dio una forma sustancial"
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","Pero tal vez su opinión es diferente del sentido literal, y en ese caso no es digna de burlarse"
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote","Si Platón quiere atribuir a estas esferas celestiales el mérito y el oprobio de la influencia astral, tal vez no está lejos de la verdad"
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse","Esta doctrina, mal interpretada, indujo al error a casi todos los pueblos, de modo que identificaron con los planetas Júpiter, Mercurio, Marte"
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","La otra duda que te atormenta es menos peligrosa, porque su maldad no podría alejarte de mí"
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia","El hecho de que la justicia divina pueda parecer injusta a los ojos de los hombres, es tema de fe y no de herejía"
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Pero como vuestro intelecto puede interpretar bien esta verdad, te contentaré como quieras"
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Si la violencia permanece cuando el que la sufre no responde en nada al que la realiza, entonces estas almas no fueron disculpadas por ella"
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","Porque la voluntad, si no quiere, no falla, sino que hace como el fuego que tiende por naturaleza a subir, aunque mil veces la violencia lo empuja hacia abajo"
" Per che, s’ella si piega assai o poco, segue la forza","De hecho, si la voluntad se inclina poco o mucho, apoya la violencia"
 e così queste fero possendo rifuggir nel santo loco,"y así lo hicieron estas almas, ya que podían volver a su convento"
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Si su voluntad hubiera sido integral, como la que tuvo san Lorenzo sobre la grata y la que indujo a Mucio a ser severo con su mano,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte","Ella las traería de vuelta al camino del cual habían sido sacadas, tan pronto como estuvieran libres del impedimento físico"
 ma così salda voglia è troppo rada,Pero una voluntad suprema de este tipo es demasiado rara
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Y gracias a mis palabras, si las has escuchado de la manera adecuada, se ha refutado el argumento que te habría perjudicado en otras ocasiones."
" Ma or ti s’attraversa un altro passo dinanzi a li occhi, tal che per te stesso non usciresti","Pero ahora se te presenta una nueva pregunta, que no podrías resolver por ti mismo."
 pria saresti lasso,Primero te ganaría.
" Io t’ho per certo ne la mente messo ch’alma beata non poria mentire, però ch’è sempre al primo vero appresso","Yo te he dicho con certeza que el alma bienaventurada no puede mentir, porque siempre está en comunión con la verdad divina"
 e poi potesti da Piccarda udire che l’affezion del vel Costanza tenne,"Y luego oíste de Piccarda que Constanza se mantuvo fiel en el corazón a la regla monástica,"
 sì ch’ella par qui meco contradire,Así que parece contradecirme.
" Molte fïate già, frate, addivenne che, per fuggir periglio, contra grato si fé di quel che far non si convenne","Muchas veces, hermano, ha sucedido que, para escapar de un peligro, se hizo contradiga lo que no había que hacer"
" come Almeone, che, di ciò pregato dal padre suo, la propria madre spense, per non perder pietà si fé spietato","como Alcmeón, quien, por oración de su padre, mató a su madre, y resultó ser devoto, se volvió despiadado"
" A questo punto voglio che tu pense che la forza al voler si mischia, e fanno sì che scusar non si posson l’offense","A este respecto, quiero que pienses que la violencia se mezcla con la voluntad, lo que hace que las ofensas realizadas no se puedan justificar"
 Voglia assoluta non consente al danno,La voluntad absoluta no acepta el daño
" ma consentevi in tanto in quanto teme, se si ritrae, cadere in più affanno","Pero de vez en cuando está de acuerdo en que teme sufrir un daño mayor, si se echa atrás"
" Però, quando Piccarda quello spreme, de la voglia assoluta intende, e io de l’altra","Por lo tanto, cuando Piccarda expresa ese concepto, habla de la voluntad absoluta, mientras que yo hablo de la relativa"
 sì che ver diciamo insieme»,Así que las dos decimos algo real.
 Cotal fu l’ondeggiar del santo rio ch’uscì del fonte ond’ ogne ver deriva,Este fue el flujo abundante y deslizante del río santo que brotó de la fuente de la cual proviene toda verdad
 tal puose in pace uno e altro disio,Él resolvió mis dos dudas
" «O amanza del primo amante, o diva», diss’ io appresso, ","O preferida del primer amante, oh mujer divina, dije yo después,"
" «il cui parlar m’inonda e scalda sì, che più e più m’avviva, non è l’affezion mia tanto profonda, che basti a render voi grazia per grazia","cuyas palabras me inundan y calientan hasta el punto de que me reavivan cada vez más, mi sentimiento no es lo suficientemente intenso como para poder agradecerles lo suficiente"
