Original,Translate_de_1
"  Ed ecco verso noi venir per nave un vecchio, bianco per antico pelo, gridando: ""Guai a voi, anime prave","Und siehe, ein alter Mann kam mit seinem Gesicht, bedeckt mit einem weißen Bart, zu uns auf einem Schiff und rief: Weh euch, ihr bösen Seelen!"
"  Non isperate mai veder lo cielo: i’ vegno per menarvi a l’altra riva ne le tenebre etterne, in caldo e ’n gelo","Hoffet nicht, daß ihr den Himmel sehet; denn ich komme, daß ich euch führe an das andere Ufer, in die ewige Finsternis, in die Flammen und in das Eis."
"  E tu che se’ costì, anima viva, pàrtiti da cotesti che son morti""","Und du, die du da bist, du lebendige Seele, wende dich von ihnen ab, die gestorben sind."
" Ma poi che vide ch’io non mi partiva,  disse: ""Per altra via, per altri porti verrai a piaggia, non qui, per passare: ","Da er aber sah, daß ich nicht ging, sprach er: Du wirst kommen auf einen anderen Weg, auf andere Häfen, nicht hierher, um zu gehen."
" più lieve legno convien che ti porti""","Es ist bestimmt, dass er dir ein leichteres Schiff bringt als meins."
"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","Und der Lehrer sprach zu ihm: Lieber, bedränge dich nicht; so willst du da oben sein, wo alles möglich ist, was du willst, so sag nichts anderes."
"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote","Von da an wurden die mit Fell bedeckten Wangen des Fährers des Sumpfes, der seine Augen umgeben hatte von Feuerrädern."
"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","Aber die Seelen, die nackt und niedergebeugt waren, änderten ihre Farbe und schlugen ihre Zähne, als sie seine rohen Worte hörten."
"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","Und sie lästerten Gott und ihre Eltern, die Art des Menschen, den Ort, den Augenblick und den Samen ihrer Empfängnis und ihrer Geburt."
"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","Und sie brachten alle zusammen und weinten verzweifelt am Ufer des höllischen Stromes, der auf jeden Menschen wartet, der Gott nicht fürchtet."
"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","Der Dämon Caron, mit den flammenden Augen wie ein Feuer, indem er ihnen Schreie macht, sammelt sie alle"
 batte col remo qualunque s'adagia,"und schlägt mit seinem Reh, was auch immer von ihnen sich ausbreitet."
"  Come d’autunno si levan le foglie l’una appresso de l’altra, fin che ’l ramo vede a la terra tutte le sue spoglie,  similemente il mal seme d’Adamo gittansi di quel lito ad una ad una, per cenni come augel per suo richiamo","Wie im Herbst die Blätter fallen, eines nach dem anderen, bis der Zweig alle seine Kleider zur Erde sieht, so wird auch der böse Samen Adams von dem einen nach dem anderen abfallen und auf die Sprüche des Haronth antworten, wie ein Vogel auf den Ruf antwortet."
"  Così sen vanno su per l’onda bruna, e avanti che sien di là discese, anche di qua nuova schiera s’auna","So gehen sie an den dunklen Wassern des Stromes, und bevor sie von der anderen Seite hinabgestiegen sind, hat sich ein anderes Heer angehäuft."
"  ""Figliuol mio"", disse 'l maestro cortese, ""quelli che muoion ne l'ira di Dio tutti convegnon qui d'ogne paese","""Mein Sohn,"" sagte der edle Meister, ""alle, die in Ungnade sterben, versammelten sich hier aus der ganzen Welt:"
"  e pronti sono a trapassar lo rio, ché la divina giustizia li sprona, sì che la tema si volve in disio","und sind eifrig, durch den Strom zu gehen; denn die Gerechtigkeit Gottes spornt sie an und bewirkt, daß Furcht in Begierde verwandelt wird."
  Quinci non passa mai anima buona,"Von hier kommt keine Seele, die gut ist."
" e però, se Caron di te si lagna, ben puoi sapere omai che ’l suo dir suona""","Wenn sich also Caronte über dich beschwert, dann kannst du jetzt verstehen, was seine Worte bedeuten."
"  Finito questo, la buia campagna tremò sì forte, che de lo spavento la mente di sudore ancor mi bagna","Am Ende zitterten jene dunklen Orte so stark, dass die einzige Erinnerung mich schwitzte."
"  La terra lagrimosa diede vento, che balenò una luce vermiglia la qual mi vinse ciascun sentimento","Und die tränenbefeuchtete Erde brachte einen Wind, und er blinkte ein rötliches Licht, das mich überwältigte."
  e caddi come l’uom cui sonno piglia,"Und ich fiel wie der Mann, den ich aus dem Schlafe genommen hatte."
" Ruppemi l’alto sonno ne la testa un greve truono, sì ch’io mi riscossi come persona ch’è per forza desta","Ein starker Donner brach den Schlaf in meinem Kopf, so daß ich mich erschütterte wie jemand, der von oben aufwachte."
" e l’occhio riposato intorno mossi, dritto levato, e fiso riguardai per conoscer lo loco dov’io fossi","Und ich schaute umher und starrte ihn gerade an, und ich schaute genau hin, um zu sehen, wo ich war."
  Vero è che ’n su la proda mi trovai de la valle d’abisso dolorosa che ’ntrono accoglie d’infiniti guai,"Denn ich fand mich am äußersten Rand des schmerzvollen Tales der Hölle, das in sich eine Flut von endlosen Klagen empfängt."
"  Oscura e profonda era e nebulosa tanto che, per ficcar lo viso a fondo, io non vi discernea alcuna cosa","Es war so dunkel, tief und Nebel, daß ich nichts sehen konnte, obwohl ich den Blick auf den Boden sah."
"  ""Or discendiam qua giù nel cieco mondo"", cominciò il poeta tutto smorto","Und nun fingen wir an, in die blinde Welt hinabzusteigen, und da fing Virgilio an zu blassem Angesicht."
" ""Io sarò primo, e tu sarai secondo""","Ich werde zuerst gehen, du wirst mir folgen."
"  E io, che del color mi fui accorto, dissi: ""Come verrò, se tu paventi che suoli al mio dubbiare esser conforto?""","Und ich, als ich seine Blässe bemerkte, sagte ich: ""Wie kann ich kommen, wenn du, die normalerweise alle meine Zweifel tröstet, Angst hast?"""
"  Ed elli a me: ""L’angoscia de le genti che son qua giù, nel viso mi dipigne quella pietà che tu per tema senti","Und er sprach zu mir: Die Angst der Seelen, die hier verbannt sind, malt auf meinem Angesicht die Qual, die du glaubst zu fürchten."
"  Andiam, ché la via lunga ne sospigne""","Gehen wir, denn die Reise ist lang, und wir haben keine Zeit zu verlieren."
 Così si mise e così mi fé intrare nel primo cerchio che l’abisso cigne,"Also ging er fort und führte mich in den ersten Kreis, der den Höllenbruch umgibt."
"  Quivi, secondo che per ascoltare, non avea pianto mai che di sospiri che l’aura etterna facevan tremare","Und da sie hörten, hörten sie nur Seufzen, die die ewige Luft zittern ließen."
"  ciò avvenia di duol sanza martìri, ch’avean le turbe, ch’eran molte e grandi, d’infanti e di femmine e di viri","Dies war auf den Schmerz ohne Qualen von den Heerscharen der Seelen, die sehr zahlreich waren, von Kindern, Frauen und Männern zurückzuführen."
"  Lo buon maestro a me: ""Tu non dimandi che spiriti son questi che tu vedi? Or vo’ che sappi, innanzi che più andi,  ch’ei non peccaro","Der gute Lehrer sprach zu mir: Frag mich nicht, wer diese Geister sind, die du siehst? Bevor du weitermachst, will ich, daß du weißt, daß sie nicht sündigten."
" e s’elli hanno mercedi, non basta, perché non ebber battesmo, ch’è porta de la fede che tu credi","und wenn sie verdienen, das ist nicht genug; denn sie haben nicht die Taufe empfangen, die sie dem Glauben gibt, an den du glaubst."
"  e s’e’ furon dinanzi al cristianesmo, non adorar debitamente a Dio: e di questi cotai son io medesmo","und wenn sie vor dem Christentum gelebt haben, so beteten sie Gott nicht in der rechten Weise an; ich selbst gehöre zu dieser Kategorie."
"  Per tai difetti, non per altro rio, semo perduti, e sol di tanto offesi che sanza speme vivemo in disio""","Wir sind verloren wegen dieser Schuld und nicht wegen anderer Sünden, und unsere einzige Strafe ist, in einem Wunsch ohne Hoffnung zu leben."
"  Gran duol mi prese al cor quando lo ’ntesi, però che gente di molto valore conobbi che ’n quel limbo eran sospesi","Als ich das hörte, empfand ich große Schmerzen in meinem Herzen, denn ich erkannte, daß in jenem Limbus Seelen von sehr eminenten Persönlichkeiten schwebten."
"  ""Dimmi, maestro mio, dimmi, segnore"", comincia’ io per volere esser certo di quella fede che vince ogne errore:  ","Sag mir, o mein Meister und Herr, ich begann, mich von dem Glauben zu überzeugen, der jeden Zweifel beseitigte:"
"  ""uscicci mai alcuno, o per suo merto o per altrui, che poi fosse beato?""","Ist es jemals passiert, daß jemand aus dem eigenen oder aus dem eigenen Grund oder aus anderen Gründen aus diesem Ort herauskam, daß er dann selig wurde?"
" E quei che ’ntese il mio parlar coverto,  rispuose: ""Io era nuovo in questo stato, quando ci vidi venire un possente, con segno di vittoria coronato","Und Virgil, der meine verhüllten Worte hörte, antwortete und sprach: Ich war vor kurzem in diesem Zustand, da ich sah, daß ein mächtiger Mann herkam, der die Zeichen des Sieges trug."
"  Trasseci l’ombra del primo parente, d’Abèl suo figlio e quella di Noè, di Moïsè legista e ubidente","Und er führte den Schatten seines ersten Vaters, seines Sohnes Abel und Noahs, des gehorsamen Moseiters, heraus."
"  Abraàm patrïarca e Davìd re, Israèl con lo padre e co’ suoi nati e con Rachele, per cui tanto fé,  ","die des Patriarchen Abraham und des Königs David, Israel mit seinen Söhnen und mit seiner Frau Rahel; darum tat er viel."
"  e altri molti, e feceli beati","und viele andere, und machte sie alle selig."
" E vo’ che sappi che, dinanzi ad essi, spiriti umani non eran salvati""","Und ich möchte, dass du weißt, dass vor ihnen kein Geist gerettet werden konnte."
"  Non lasciavam l’andar perch’ei dicessi, ma passavam la selva tuttavia, la selva, dico, di spiriti spessi","Als Virgilio sprach, hörten wir nicht auf zu laufen, sondern übertrafen die dichte Menge Geister."
"  Non era lunga ancor la nostra via di qua dal sonno, quand’io vidi un foco ch’emisperio di tenebre vincia","Wir hatten keinen langen Weg zurückgelegt, da ich aufwachte, da ich ein Licht sah, das über eine Halbkugel der Finsternis kam."
"  Di lungi n’eravamo ancora un poco, ma non sì ch’io non discernessi in parte ch’orrevol gente possedea quel loco","Wir waren noch weit von ihr entfernt, aber nicht so weit, daß ich nicht verstehen konnte, daß dieser Ort von ehrenwerten Geistern besetzt war."
"  ""O tu ch’onori scïenzïa e arte, questi chi son c’ hanno cotanta onranza, che dal modo de li altri li diparte?""","WENN du der Wissenschaft und der Kunst Ehre zollst, wer sind sie, die so viel Rücksicht nehmen, daß sie einen anderen Zustand haben als die anderen Seelen?"
"  E quelli a me: ""L’onrata nominanza che di lor suona sù ne la tua vita, grazïa acquista in ciel che sì li avanza""","Und Virgilio sprach zu mir: Der vortreffliche Ruhm, der in der irdischen Welt noch überlebt von ihnen, erkauft ihnen eine Gnade im Himmel, die sie von den anderen Geistern unterscheidet."
"  Intanto voce fu per me udita: ""Onorate l’altissimo poeta","Inzwischen hörte ich eine Stimme: ""Segnet den hochmütigen Dichter:"
" l’ombra sua torna, ch’era dipartita""","Seine Seele, die weg war, kehrt wieder zurück."
"  Poi che la voce fu restata e queta, vidi quattro grand’ombre a noi venire: sembianz’avevan né trista né lieta","Nachdem die Stimme aufhörte und sich beruhigt hatte, sah ich vier große Seelen zu uns kommen; sie sahen nicht traurig aus und freuten sich nicht."
"  Lo buon maestro cominciò a dire: ""Mira colui con quella spada in mano, che vien dinanzi ai tre sì come sire:  quelli è Omero poeta sovrano","Da fing der gute Lehrer an zu sagen: ""Wer das Schwert in seiner Hand hat, der kommt vor den andern wie ihr Herr; das ist Homer, der Größte aller Dichter."""
 l’altro è Orazio satiro che vene,"Der andere, der ihm folgt, ist Horatius, Autor der Satire."
" Ovidio è ’l terzo, e l’ultimo Lucano",Der dritte ist Ovidius und der letzte ist Lucano.
"  Però che ciascun meco si convene nel nome che sonò la voce sola, fannomi onore, e di ciò fanno bene""","Denn jeder von ihnen hat mit mir den Namen, den er mit einer Stimme redete, und sie ehren mich, und darin tun sie Gutes."
  Così vid’i’ adunar la bella scola di quel segnor de l’altissimo canto che sovra li altri com’aquila vola,"Und ich sah die schöne poetische Schule des Herrn vereinen, der große Verse schrieb und über andere fliegt wie ein Adler."
"  Da ch’ebber ragionato insieme alquanto, volsersi a me con salutevol cenno, e ’l mio maestro sorrise di tanto","Nachdem sie ein wenig miteinander geredet hatten, wandten sie sich zu mir, indem sie mich grüßten, und mein Meister lächelte darüber."
"  e più d’onore ancora assai mi fenno, ch’e’ sì mi fecer de la loro schiera, sì ch’io fui sesto tra cotanto senno","Und sie machten mir noch mehr Ehre; denn sie nahmen mich in ihr Heer auf, so daß ich ein sechster Teil dieser Gruppe war, die so vernünftig war."
"  Così andammo infino a la lumera, parlando cose che ’l tacere è bello, sì com’era ’l parlar colà dov’era","Auf diese Weise gingen wir bis ans Licht und redeten Dinge, die schön sind zu schweigen, gleichwie es schön war, an jenem Ort darüber zu reden."
"  Venimmo al piè d’un nobile castello, sette volte cerchiato d’alte mura, difeso intorno d’un bel fiumicello","Und wir kamen zu Füßen eines edlen Schlosses, umgeben von sieben Mauern und umgeben von einem schönen Bach."
  Questo passammo come terra dura,Wir überquerten ihn wie eine Erde.
 per sette porte intrai con questi savi: giugnemmo in prato di fresca verdura,Ich ging mit diesen Weisen durch sieben Tore und kam auf eine Wiese mit kühlem grünen Gras.
"  Genti v’eran con occhi tardi e gravi, di grande autorità ne’ lor sembianti: parlavan rado, con voci soavi","Es waren Seelen mit ruhigen und strengen Blicken, die sehr anspruchsvoll aussahen; sie redeten wenig, mit sanften Stimmen."
"  Traemmoci così da l’un de’ canti, in loco aperto, luminoso e alto, sì che veder si potien tutti quanti","Wir brachten uns in eine Ecke, in eine offene, helle und obere Stelle, damit wir sie alle sehen konnten."
