Original,Translate_de_1
" Come le pecorelle escon del chiuso a una, a due, a tre, e l’altre stanno timidette atterrando l’occhio e ’l muso","Wie Schafe aus der Schafhürde herauskommen, eine nach der anderen, während die zurückgebliebenen Schafe ängstlich sind und ihren Blick senken."
" e ciò che fa la prima, e l’altre fanno, addossandosi a lei, s’ella s’arresta, semplici e quete, e lo ’mperché non sanno","Ihre Trägheit Wenn die erste sich zurückhält, ruhig und passiv, würden die anderen an ihr festhalten, ohne zu wissen, warum."
" sì vid’ io muovere a venir la testa di quella mandra fortunata allotta, pudica in faccia e ne l’andare onesta","Mit den Augen sah ich, wie sich der Anführer dieser glücklichen Gruppe von Menschen näherte, die stur aussah und von großer Würde bewegt war."
" Come color dinanzi vider rotta la luce in terra dal mio destro canto, sì che l’ombra era da me a la grotta, ","Als sie sahen, dass sich mein Profil auf die felsige Wand nach rechts projizierte,"
" restaro, e trasser sé in dietro alquanto, e tutti li altri che venieno appresso, non sappiendo ’l perché, fenno altrettanto","Sie hörten auf und machten einen gewissen Abstand zwischen ihnen und den Geistern, denen sie folgten, ohne zu wissen, warum."
 «Sanza vostra domanda io vi confesso che questo è corpo uman che voi vedete,"Ich versichere euch, ohne dass ihr fragt, dass dieser Körper aus Fleisch und Blut besteht."
 per che ’l lume del sole in terra è fesso,"sein Durchgang ist nicht angekündigtDer Schatten der Sonne verhindert das Kommen der Helligkeit, seine Anwesenheit auf dem Boden ist nicht bemerkt."
" Non vi maravigliate, ma credete che non sanza virtù che da ciel vegna cerchi di soverchiar questa parete»","Seien Sie nicht überrascht, aber denken Sie daran, dass Dante diese Wand nicht ohne die Führung einer göttlichen Energie klettern kann."
 Così ’l maestro,So sagte der Meister
" e quella gente degna «Tornate», disse, «intrate innanzi dunque», coi dossi de le man faccendo insegna","Und jene würdigen Seelen ermahnten: ""Kommt zurück, begleitet euren Rat mit einem Fingernicken."
 E un di loro incominciò,zu sprechenEiner von ihnen fing an zu reden.
" «Chiunque tu se’, così andando, volgi ’l viso","Während du weitermachst, wende dich zu mir, wer auch immer du bist."
 pon mente se di là mi vedesti unque»,Hast du jemals meine Präsenz auf der Erde bemerkt?
 Io mi volsi ver’ lui e guardail fiso,Ich drehte mir den Kopf zu ihm und erforschte ihn neugierig.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","mit dem Schwert hatte die Schönheit der Adligen, blonde Haare und zwei regelmäßige Augenbrauen, abgesehen von einer, die durch eine beeindruckende Wunde durch ein Schwert geteilt worden war."
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","Als ich ihm demütig sagte, er habe ihn nie getroffen, antwortete er."
 «Or vedi»,Jetzt sei vorsichtig.
 e mostrommi una piaga a sommo ’l petto,und zeigte mir eine Wunde auf der Oberseite der Brust
 Poi sorridendo disse,Er kicherte und sprach
" «Io son Manfredi, nepote di Costanza imperadrice","Ich bin Manfredi, Urenkel der Kaiserin Konstanz."
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","Bitte, wenn du zur Erde zurückkehrst, geh zu meiner wunderschönen Tochter, Mutter der beiden Erben der Krone Siziliens und Aragonas."
" e dichi ’l vero a lei, s’altro si dice","und erklären meine Situation in Bezug auf mein überirdisches Schicksal, wenn etwas anderes darüber gesagt wird."
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona","Nachdem ich zwei tödliche Wunden erlitten hatte, wandte ich mich reumütig und weinend an den Vergebenden."
 Orribil furon li peccati miei,Ich habe schreckliche Taten begangen.
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei","Die göttliche Güte ist grenzenlos, und wer auf sie vertraut, findet immer Zuflucht."
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","Wenn der Bischof von Cosenza, der damals von Papst Clemens IV. angespornt wurde, Maßnahmen gegen mich zu ergreifen, dieses Antlitz der göttlichen Barmherzigkeit gekannt hätte,"
" l’ossa del corpo mio sarieno ancora in co del ponte presso a Benevento, sotto la guardia de la grave mora",Meine Knochen würden immer noch in den Steinen am Kopf der Brücke in Benevento begraben.
" Or le bagna la pioggia e move il vento di fuor dal regno, quasi lungo ’l Verde, dov’ e’ le trasmutò a lume spento","Der Regen badete die Asche und der Wind zerstreute sie in der Nähe von Neapel, fast am Fluss Liri, wo sie in die Dunkelheit versetzt worden war."
" Per lor maladizion sì non si perde, che non possa tornar, l’etterno amore, mentre che la speranza ha fior del verde","Trotz des Fluchs der Kirche geht die ewige göttliche Liebe nicht so weit, dass sie nicht zurückkehren kann, vorausgesetzt, es gibt noch etwas Hoffnung."
" Vero è che quale in contumacia more di Santa Chiesa, ancor ch’al fin si penta, star li convien da questa ripa in fore, ","Wer stirbt, ohne die Autorität der Heiligen Kirche anzuerkennen, selbst wenn er sich bereut, bevor er stirbt, wird nicht freigesprochen werden."
" per ognun tempo ch’elli è stato, trenta, in sua presunzïon, se tal decreto più corto per buon prieghi non diventa","Wenn gute Gebete das Dekret verkürzen können, muss er dreißigmal länger im Antipurgatorium bleiben als in seiner Rebellion."
" Vedi oggimai se tu mi puoi far lieto, revelando a la mia buona Costanza come m’hai visto, e anco esto divieto","Überprüfe, ob du Konstanz glücklich machen kannst, indem du ihr zeigen kannst, wie du mich gesehen hast und dieses Verbot auch."
 ché qui per quei di là molto s’avanza»,An diesem Ort bringt das Gebet der Lebenden interessante Segnungen mit sich.
" Quando per dilettanze o ver per doglie, che alcuna virtù nostra comprenda, l’anima bene ad essa si raccoglie, par ch’a nulla potenza più intenda","Sobald sich die Seele auf ein Gefühl wie Freude oder Schmerz konzentriert und in uns einige gute Charakterzüge hervorbringt, scheint sie nur die Fähigkeit zu haben, Freude oder Leiden zu geben."
 e questo è contra quello error che crede ch’un’anima sovr’ altra in noi s’accenda,"Wer glaubt, dass es eine Seele in uns gibt, irrt sich."
" E però, quando s’ode cosa o vede che tegna forte a sé l’anima volta, vassene ’l tempo e l’uom non se n’avvede","Wenn man von etwas fasziniert ist, das die Fähigkeit hat, die ganze Aufmerksamkeit zu erfassen und die Seele zu entführen, scheint die Zeit ohne menschliche Wahrnehmung zu fliegen."
" ch’altra potenza è quella che l’ascolta, e altra è quella c’ha l’anima intera","Die Kraft, die man im Laufe der Zeit spürt, ist eine, während die Kraft, die vom ganzen Geist besessen ist, völlig anders ist."
 questa è quasi legata e quella è sciolta,"Der erste ist aufgelöst, der zweite ist fast festgebunden."
" Di ciò ebb’ io esperïenza vera, udendo quello spirto e ammirando","Ich hatte eine direkte Bestätigung davon, indem ich dem Geist zuhörte, der wunderbar war."
" ché ben cinquanta gradi salito era lo sole, e io non m’era accorto, quando venimmo ove quell’ anime ad una gridaro a noi","Die Sonne war so hell, dass sie jetzt eine Höhe von 50 Grad erreicht hatte, aber ich wusste es nicht, bis diese Seelen uns befahl, uns aufzuhalten."
 «Qui è vostro dimando»,"Das ist der Ort, um den Sie gebeten haben."
" Maggiore aperta molte volte impruna con una forcatella di sue spine l’uom de la villa quando l’uva imbruna, ","Der Bauer, sobald die Trauben reif geworden sind, versiegelt mit einigen Dornen eine Furche."
" che non era la calla onde salìne lo duca mio, e io appresso, soli, come da noi la schiera si partìne","Der Pfad, den mein Meister und ich selbst bestiegen, breitete sich aus, sobald die Seelenmenge weg war."
" Vassi in Sanleo e discendesi in Noli, montasi su in Bismantova e ’n Cacume con esso i piè",Man geht nach Sanleo und kommt von Noli; man erhebt die Bismantua und den Berg Cacume nur mit eigenen Beinen.
 ma qui convien ch’om voli,"Um dorthin zu gelangen, musst du ein Flugzeug nehmen."
" dico con l’ale snelle e con le piume del gran disio, di retro a quel condotto che speranza mi dava e facea lume","Fliegen Sie mit Lesezeichen, aufgeblasen von Hoffnung und große Sehnsucht die Federn der Seele nach dem Trost, der durch die Führung, die den Weg öffnete."
" Noi salavam per entro ’l sasso rotto, e d’ogne lato ne stringea lo stremo, e piedi e man volea il suol di sotto","Wir stiegen den rauen Fels hinauf und schmale Wände grenzten uns von beiden Seiten an und griffen uns mit Händen und Füßen an, um voranzukommen."
" Poi che noi fummo in su l’orlo suppremo de l’alta ripa, a la scoperta piaggia, ","An der oberen Grenze der steilen Wand angekommen, wo der Abhang süßer war,"
" «Maestro mio», diss’ io, «che via faremo?»","Ich fragte meinen Meister: ""Was ist der nächste Schritt?"""
 Ed elli a me,Ich ihm.
 «Nessun tuo passo caggia,Kein Schritt von dir sollte nach unten gehen.
" pur su al monte dietro a me acquista, fin che n’appaia alcuna scorta saggia»","Er steigt ohne mich auf, bis wir jemanden treffen, der uns führen kann."
" Lo sommo er’ alto che vincea la vista, e la costa superba più assai che da mezzo quadrante a centro lista","Der Gipfel war so hoch, dass man ihn nicht erkennen konnte, und der weit steilere Abstieg der Linie auf der Mitte des Quadranten."
" Io era lasso, quando cominciai","Hallo, ich habe meine Energie erschöpft, als ich Hallo gesagt habe."
" «O dolce padre, volgiti, e rimira com’ io rimango sol, se non restai»","""Vater Anbetet, dreht euch den Kopf und schaut, wie sehr ich nur bin, wenn du nicht aufhörst."""
" «Figliuol mio», disse, «infin quivi ti tira», additandomi un balzo poco in sùe che da quel lato il poggio tutto gira",". Er zeigte mir einen Platz höher, der um den Berg kreiste, und sagte: ""Mein Sohn, tu dein Bestes, um ihn zu erreichen."""
" Sì mi spronaron le parole sue, ch’i’ mi sforzai carpando appresso lui, tanto che ’l cinghio sotto i piè mi fue","Seine Worte drängten mich so weit, daß ich hinter ihm herging, bis ich das Regal erreicht hatte."
" A seder ci ponemmo ivi ambedui vòlti a levante ond’ eravam saliti, che suole a riguardar giovare altrui","Dort saßen wir beide, nach Osten in die Richtung, aus der wir hinaufgestiegen waren, und das war schön zu bewundern."
 Li occhi prima drizzai ai bassi liti,Zuerst schaute ich auf den Boden.
" poscia li alzai al sole, e ammirava che da sinistra n’eravam feriti","Ich schaute auf die Sonne und war erstaunt, daß das Licht von links kam."
" Ben s’avvide il poeta ch’ïo stava stupido tutto al carro de la luce, ove tra noi e Aquilone intrava","Virgil bemerkte, daß ich überrascht war, den Lichtwagen zu sehen, als er sich uns und dem Norden näherte."
 Ond’ elli a me,Dann erzählte er mir
" «Se Castore e Poluce fossero in compagnia di quello specchio che sù e giù del suo lume conduce, ","Es wäre eine schöne Aussicht: Wenn die Konstellation der Zwillinge mit jener Reflexion koordiniert würde, die Licht hebt und senkt, gäbe es eine herrliche Aussicht."
" tu vedresti il Zodïaco rubecchio ancora a l’Orse più stretto rotare, se non uscisse fuor del cammin vecchio","Du würdest sehen, wie der Zodiak weiter rot wird, wenn er nach Norden fährt, es sei denn, er verlässt den üblichen Pfad."
" Come ciò sia, se ’l vuoi poter pensare, dentro raccolto, imagina Sïòn con questo monte in su la terra stare sì, ","Um zu verstehen, wie dies möglich ist, zeigt er Jerusalem und das Fegefeuer auf der Erde genau an."
 ch’amendue hanno un solo orizzòn e diversi emisperi,"so daß sie ihre Visionen in eine Richtung vereinen, aber auch ihre Individualität bewahren."
" onde la strada che mal non seppe carreggiar Fetòn, vedrai come a costui convien che vada da l’un, ","Du wirst sehen, dass die Flugbahn der Sonne eine andere Richtung gehen muss, wenn sie von Jerusalem aus gesehen wird."
" quando a colui da l’altro fianco, se lo ’ntelletto tuo ben chiaro bada»","Und wenn dein Verstand ausgerichtet ist, für diejenigen, die hier sind, sagte ich:"
" «Certo, maestro mio,» diss’ io, «unquanco non vid’ io chiaro sì com’ io discerno là dove mio ingegno parea manco, ","Nie im Augenblick, im Vergleich zu früher, verstehe ich die Dinge, die ich nicht verstehen konnte, aber ich sagte zu meinem Meister."
" che ’l mezzo cerchio del moto superno, che si chiama Equatore in alcun’ arte, ","Das Erste Mobile ist als Kreis in der astronomischen Kunst dargestellt, bekannt als Äquator."
" e che sempre riman tra ’l sole e ’l verno, per la ragion che di’, quinci si parte verso settentrïon, quanto li Ebrei vedevan lui verso la calda parte","Und es bleibt immer gleich weit zwischen Sommer und Winter, genau wie die Hebräer die Entfernung sahen, die sie vom Norden trennte."
" Ma se a te piace, volontier saprei quanto avemo ad andar","Wenn du einverstanden bist, würde ich gerne wissen, wohin wir gehen?"
 ché ’l poggio sale più che salir non posson li occhi miei»,"Wo mein Blick kommt, ist der Berg noch höher."
 Ed elli a me,Und ich ihm
" «Questa montagna è tale, che sempre al cominciar di sotto è grave",Der Aufstieg dieses Berges ist von Anfang an immer sehr anstrengend.
" e quant’ om più va sù, e men fa male","Wenn man steigt, nimmt die Schwierigkeit ab."
" Però, quand’ ella ti parrà soave tanto, che sù andar ti fia leggero com’ a seconda giù andar per nave, ","Wenn es dir so angenehm erscheint, dass es wie das Fahren eines Flusses aussieht,"
 allor sarai al fin d’esto sentiero,Am Ende dieses Weges
 quivi di riposar l’affanno aspetta,"Bleib hier, um dich auszuruhen."
" Più non rispondo, e questo so per vero»","Ich habe nichts mehr zu sagen, und ich weiß, dass das die Wahrheit ist."
" E com’ elli ebbe sua parola detta, una voce di presso sonò","Sobald Virgil sein Gebet beendet hatte, hörte er hinter seinem Rücken eine Stimme."
 «Forse che di sedere in pria avrai distretta»,Du musst dich vielleicht früh hinsetzen.
" Al suon di lei ciascun di noi si torse, e vedemmo a mancina un gran petrone, del qual né io né ei prima s’accorse","Wir wandten uns beide um, als wir die Stimme hörten und dann einen massiven Felsen zu unserer Linken bemerkten, den keiner von uns zuvor gesehen hatte."
