Original,Translate_es_1
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ",Y a la derecha de mí una luz brillante e intensa que refleja toda la luminosidad de nuestro Cielo.
" ciò ch’io dico di me, di sé intende",Entiende lo que digo acerca de mí misma.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende",Se le quitó el velo de la cabeza de la misma manera que fue monja.
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Aunque el mundo la empujó contra su voluntad y toda norma de sentido común, no pudo separarla del velo del corazón."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Constanza de Altavilla fue hermana del Emperador II de Suevia y madre del tercer emperador, que representó el último de la dinastía."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","Así que me dijo, y luego entonó ""Ave, María"" hasta que se disipa como una piedra que se hunde en el agua oscura."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Mi mirada, que la persiguió hasta que fue posible, luego se alejó cuando no pudo verla más, volvió a posarse sobre el objeto principal de su deseo."
 e a Beatrice tutta si converse,Beatrice estaba obsesionada con él
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,"Pero ella me golpeó tan intensamente con su mirada que, al principio, no pude soportarlo."
 e ciò mi fece a dimandar più tardo,Ayuda Eso me hizo más reacio a pedir ayuda.
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Un hombre con libertad de elección, situado entre dos alimentos situados a la misma distancia y tan bienvenidos, no podría tragar ninguno de ellos por causa del hambre."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","Así, un cordero se encontraría entre dos lobos que desean devorarlo, mientras que tiene miedo tanto hacia uno como hacia el otro."
 sì si starebbe un cane intra due dame,Sería como si un perro estuviera entre dos ciervos.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","No puedo culparme o alabarme a mí mismo por mi silencio, porque estaba sujeto a mis incertidumbres y no me quedaba otra opción."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","No dije nada, pero mi deseo era claro en mi rostro y junto con esto estaba mi pregunta, aún más evidente que si hubiera expresado las palabras."
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatrice siguió el ejemplo de Daniel cuando mitigó la ira de Nabucodonosor, que se había vuelto inicuamente despiadado."
 e disse,Dijo:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira",Tus aspiraciones parecen atraerte tanto que tu preocupación queda atrapada dentro de ti y es invisible para los demás.
 Tu argomenti,Eres de la misma opinión.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","Si persiste el compromiso, ¿por qué reduce la violencia de otros las recompensas que merezco?"
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Platón cree que las almas pueden volver a las estrellas, lo que pone en duda a muchos."
 Queste son le question che nel tuo velle pontano igualmente,de saberEstos temas son extremadamente importantes para satisfacer su curiosidad.
 e però pria tratterò quella che più ha di felle,Empezaré con la que presenta el mayor desafío doctrinal.
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Ese Serafín que se acerca más a Dios, Moisés, Samuel, Juan el Bautista o el Evangelista - incluso María."
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","Viven en el mismo cielo que los espíritus que acaban de visitarte, pero sin limitaciones de tiempo."
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro",Todos ellos decorarán el más alto de los cielos y disfrutarán de un grado de bienestar diferente según se sientan más o menos inspirados por el Espíritu Santo.
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita",".Se presentaron aquí en el Cielo no porque se les hubiera asignado como residencia, sino para mostrar claramente la modestia de su estado de bienaventuranza."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno",".Escuche lo que sus sentidos perciben, ya que a través de ellos pueden adquirir los conocimientos necesarios para la inteligencia."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","La Escritura se adapta a su modo de pensar y describe a Dios como tener características físicas, pero con un propósito diferente."
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano","La Santa Iglesia representa a los arcángeles Gabriel y Miguel en forma humana, así como al otro ángel que curó a Tobías."
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Según Platón, el Timeo afirma algo diferente de lo que percibimos en la realidad; parece que él entiende exactamente lo que dice."
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Según Platón, cuando la naturaleza dotó el alma de un aspecto físico, ésta se separó de su estrella; pero después de la muerte volvería a su punto de partida."
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","Tal vez su interpretación sea diferente de la interpretación literal, y por lo tanto no se debe burlar."
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote",Tal vez Platón no esté lejos de la verdad si afirma que estas esferas celestiales tienen una influencia benemérita o nociva.
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse",", Venus y SaturnoGracias a la comprensión incorrecta de esta enseñanza, la mayoría de los pueblos han cometido un error identificando los planetas con Júpiter, Mercurio, Marte, Venus y Saturno."
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","Tu otra pregunta es menos amenazadora, porque no puede alejarte de mí por su maldad."
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia",La idea de que la justicia divina puede parecer injusta a los hombres es un punto de fe más que de herejía.
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Tu intelecto es lo suficientemente inteligente como para entender esta verdad, así que haré lo que me pediste."
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Si el que sufre la violencia no ha dado ningún consentimiento a quien la ha cometido, entonces estas almas no fueron absueltas por ese acto."
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","La voluntad, como el fuego, no puede ser suprimida por la fuerza, sino que tiende inevitablemente a su curso natural ascendente - aunque intenta ir en dirección opuesta."
" Per che, s’ella si piega assai o poco, segue la forza","Si la voluntad se rinde, aunque sea en parte, entonces cedamos a la violencia."
 e così queste fero possendo rifuggir nel santo loco,"Así, las almas tuvieron la oportunidad de volver a su convento."
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Si su determinación hubiera sido tan fuerte como la demostrada por San Lorenzo en la gratícula y por el mítico Mucio Scevola que sacrificó su mano,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte",les traería de vuelta en el camino de origen tan pronto como hubieran sido liberadas de cualquier obstáculo físico.
 ma così salda voglia è troppo rada,Pero una voluntad superior tan extraordinaria es extremadamente rara.
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Gracias a mi discurso, si se ha entendido correctamente, hemos demostrado que el tema ya no puede herirte."
" Ma or ti s’attraversa un altro passo dinanzi a li occhi, tal che per te stesso non usciresti","Ahora, una duda nueva se pone delante de ti, para que no puedas resolverlo por ti mismo."
 pria saresti lasso,Te habrías enamorado de la derrota.
" Io t’ho per certo ne la mente messo ch’alma beata non poria mentire, però ch’è sempre al primo vero appresso","He asegurado con certeza que el alma bienaventurada no es capaz de mentir, porque es inseparable de la verdad divina."
 e poi potesti da Piccarda udire che l’affezion del vel Costanza tenne,Entonces Piccarda informó que Constanza mantuvo su compromiso con la disciplina conventual también a nivel interno.
 sì ch’ella par qui meco contradire,para contrarrestar lo que he dicho
" Molte fïate già, frate, addivenne che, per fuggir periglio, contra grato si fé di quel che far non si convenne","Muchas veces ha sucedido que, para evitar una situación arriesgada, se hubieran visto obligados a hacer algo en contra de su voluntad."
" come Almeone, che, di ciò pregato dal padre suo, la propria madre spense, per non perder pietà si fé spietato","Actúa con devoción, pero sin ahorros, como lo hizo Alcmeón a petición de su padre, cuando mató a su madre."
" A questo punto voglio che tu pense che la forza al voler si mischia, e fanno sì che scusar non si posson l’offense","En relación con esto, me gustaría que consideraras cómo la violencia se asocia a menudo con la voluntad, lo que hace imposible justificar cualquier injuria que se cometa."
 Voglia assoluta non consente al danno,La voluntad absoluta no tolera ninguna pérdida.
