Original,Translate_de_1
" ma or m’aiuta ciò che tu mi dici, sì che raffigurar m’è più latino","Was du mir jetzt sagst, hilft mir, dein Gesicht geistig zu rekonstruieren und es mir leichter zu machen."
 Ma dimmi,Ihr NameWas ist Ihr Name?
" voi che siete qui felici, disiderate voi più alto loco per più vedere e per più farvi amici?»","Wollen diejenigen, die sich hier befinden, gesegnet und freudig, an einen höheren Ort kommen, um eine klarere Sicht auf Gott zu haben und eine tiefe Bindung zu ihm zu erfahren?"
 Con quelle altr’ ombre pria sorrise un poco,Er lächelte zu allen anderen Seelen ein wenig
" da indi mi rispuose tanto lieta, ch’arder parea d’amor nel primo foco",Dann antwortete er mit großer Freude und schien von der Wärme der Liebe Gottes umgeben zu sein.
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","""Bruder, die Güte der Nächstenliebe beruhigt unsere Wünsche und überzeugt uns, nur das zu wollen, was wir besitzen, ohne etwas mehr zu wollen."
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Wenn wir über unseren gegenwärtigen Platz hinaus gehen wollten, wären unsere Wünsche im Widerspruch zu den Plänen dessen, der uns hier positioniert."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","Wenn du das Wesen der Nächstenliebe in Betracht nimmst, wirst du sehen, dass es hier im Himmel nicht möglich ist; wenn du dieser Realität gegenüberstehst, musst du großzügig sein."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","Da der göttliche Wille entscheidend ist, um unsere Glückseligkeit zu erreichen, werden alle unsere Bestrebungen in einem vereint."
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","Himmel im Himmel, das ganze Königreich ist fasziniert von unserer Bereitschaft und Genugtuung des Königs, der uns ermahnt, seinem Willen zu folgen."
 E ’n la sua volontade è nostra pace,Nach seinem Willen liegt unser Friede.
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,"Alles, was von der Natur geschaffen oder produziert wird, geht in Richtung des Meeres, das sie genannt wird."
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Damals erkannte ich, daß jeder Punkt des Himmels wie ein Paradies war, auch wenn die göttliche Güte nicht überall gleich geoffenbart wurde."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Wie wenn etwas den Hunger befriedigt, aber es noch einen Wunsch für eine andere Nahrung gibt."
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","Seien Sie dankbar für diese und Fragen darüber, und sprechen Sie sie mit beiden Worten und Gesten."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,"Um zu wissen, welche Leinwand noch nicht fertig war zu arbeiten, bevor das Ende"
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ","Er sagte mir, dass eine Frau mit einem vortrefflichen Leben und großen Verdiensten zu höheren Positionen im Himmel erhöht werden wird."
" «a la cui norma nel vostro mondo giù si veste e vela, ",Gemäß den auf der Erde festgelegten Regeln muss man sich mit Kleidern und Schleiern bedecken.
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,"um bei diesem Bräutigam bis zum Tod zu bleiben, indem er wacht und schläft und jedes Gelübde annimmt, das die Liebe seinem Wohlgefallen anpaßt."
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","Ich floh aus der Welt, um ihr nachzujagen, als sie ein Mädchen war, und trug das Kleid ihres Ordens und schwur, ihre Regeln zu befolgen."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra","Ich wurde aus meinem süßen Kloster von Männern entführt, die mit dem Bösen vertrauter waren als mit dem Guten."
 Iddio si sa qual poi mia vita fusi,Gott kennt mein Leben.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ","Und auf der rechten Seite von mir ein helles und intensives Licht, das die ganze Helligkeit unseres Himmels widerspiegelt."
" ciò ch’io dico di me, di sé intende","Er versteht ganz genau, was ich über mich selbst ausdrücke."
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende","Ihr wurde der Schleier aus dem Kopf entfernt, so wie sie Nonne war."
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Obwohl die Welt sie gegen ihren Willen und jeden Maßstab des gesunden Menschenverstands trieb, konnte sie sie nicht vom Schleier des Herzens trennen."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Konstanz von Altavilla war die Schwester des Kaisers II. von Svevia und Mutter des dritten Kaisers, der die letzte der Dynastie darstellte."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","Also erzählte er mir, und dann schrieb er ""Ave, Maria,"" bis er sich zerstreute wie ein Stein, der ins dunkle Wasser sinkt."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Mein Blick, der ihr so lange nachjagte, wie es möglich war, und sich dann von ihr entfernte, als er sie nicht mehr sehen konnte, setzte sich wieder auf das Hauptobjekt seiner Begierde."
 e a Beatrice tutta si converse,Beatrice wurde von ihm befestigt
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,"Aber sie schlug mich so sehr mit ihrem Blick, daß ich es zunächst nicht ertragen konnte."
 e ciò mi fece a dimandar più tardo,"Das machte mich zögernd, um Hilfe zu bitten."
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Ein Mann mit Wahlfreiheit, der sich zwischen zwei Lebensmitteln befindet, die in gleicher Entfernung zueinander liegen und ebenso willkommen sind, würde wegen des Hungers keines davon schlucken können."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","So würde sich ein Lamm inmitten von zwei Wölfen befinden, die es verzehren möchten, während es Angst vor dem einen und dem anderen hat."
 sì si starebbe un cane intra due dame,"Es wäre, als würde ein Hund zwischen zwei Hirschen liegen."
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","Ich kann mich nicht für mein Schweigen schmähen oder preisen, denn ich war meiner Ungewissheit unterworfen und blieb mir keine andere Wahl."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","Ich habe nichts gesagt, aber mein Wunsch war in meinem Gesicht klar, und zusammen mit diesem war meine Frage, noch offensichtlicher, als wenn ich die Worte ausgedrückt hätte."
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatrice folgte dem Beispiel Daniels, als er den Zorn Nebukadnezars, der unbarmherzig geworden war, maß."
 e disse,Er sagte:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira","Deine Sehnsucht scheint dich so sehr anzuziehen, dass deine Sorge in dir gefangen bleibt und für andere unsichtbar ist."
 Tu argomenti,Du bist der gleichen Meinung.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","Warum wird durch die Gewalttätigkeit anderer die Belohnung, die ich verdienen würde, verringert, wenn sie andauert?"
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Plato denkt, dass Seelen in die Sterne zurückkehren können, was viele in Frage stellt."
 Queste son le question che nel tuo velle pontano igualmente,"zu wissenDiese Themen sind extrem wichtig, um Ihre Neugier zu befriedigen."
 e però pria tratterò quella che più ha di felle,"Ich werde mit dem beginnen, das die größte doktrinäre Herausforderung darstellt."
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Dieser Seraph, der sich Gott, Moses, Samuel, Johannes dem Täufer oder dem Evangelisten - sogar Maria - nähert."
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","Sie leben im gleichen Himmel wie die Geister, die dich gerade besucht haben, aber ohne zeitliche Begrenzung."
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro","Sie alle werden den höchsten des Himmels schmücken und einen anderen Wohlstand genießen, je nachdem, ob sie sich mehr oder weniger vom Heiligen Geist inspiriert fühlen."
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","Sie sind hier im Himmel erschienen, nicht weil sie ihnen als Wohnsitz zugeteilt worden waren, sondern um die Bescheidenheit ihres Seligkeitszustandes deutlich zu zeigen."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno",".Hören Sie, was Ihre Sinne fühlen, denn durch sie können sie das Wissen erwerben, das für die Intelligenz notwendig ist."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","Die Heilige Schrift passt sich deiner Denkweise an und beschreibt Gott als mit physischen Eigenschaften, aber mit einer anderen Absicht."
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano",".Die Heilige Kirche vertritt die Erzengel Gabriel und Michael in menschlicher Form, ebenso wie der andere Engel, der Tobia heilte."
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Laut Plato behauptet das Timeo etwas anderes als das, was wir in der Wirklichkeit wahrnehmen; es scheint, daß er genau das versteht, was er sagt."
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Plato zufolge, als die Natur die Seele mit einem physischen Aussehen ausgestattet hat, hat sie sich von ihrem Stern getrennt; aber nach dem Tod würde sie zu ihrem Ausgangspunkt zurückkehren."
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","Vielleicht ist seine Interpretation anders als die wörtliche Intention, und deshalb darf sie nicht verspottet werden."
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote","Vielleicht ist Plato nicht weit von der Wahrheit entfernt, wenn er behauptet, diese himmlischen Sphären hätten einen wohlverdienten oder schädlichen Einfluß."
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse",", Venus und SaturnDank des falschen Verständnisses dieser Lehre haben die meisten Völker einen Fehler gemacht, indem sie die Planeten mit Jupiter, Merkur, Mars, Venus und Saturn identifizierten."
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","Deine andere Frage ist weniger bedrohlich, denn sie kann dich wegen seiner Bosheit nicht von mir fernhalten."
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia","Die Vorstellung, dass göttliche Gerechtigkeit den Menschen ungerecht erscheinen mag, ist eher ein Punkt des Glaubens als der Ketzerei."
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Dein Verstand ist gut genug, um diese Wahrheit zu verstehen, also werde ich tun, was du willst."
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Wenn der Gewalttäter dem, der sie begangen hat, keine Zustimmung gegeben hat, dann wurden diese Seelen nicht für diesen Akt eingesetzt."
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","Der Wille, wie das Feuer, kann nicht von der Kraft unterdrückt werden, sondern neigt unweigerlich zu seinem natürlichen aufsteigenden Weg - auch wenn versucht, in die entgegengesetzte Richtung zu gehen."
" Per che, s’ella si piega assai o poco, segue la forza","Wenn der Wille aufgibt, auch nur teilweise, dann geben wir der Gewalt nach."
 e così queste fero possendo rifuggir nel santo loco,"So hatten die Seelen die Möglichkeit, in ihr Kloster zurückzukehren."
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Wenn ihre Entschlossenheit so stark gewesen wäre, wie der heilige Lorenzo auf dem Grat und der legendäre Mucio Scevola, der seine Hand opferte,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte","würde sie zurück auf die ursprüngliche Straße zurückbringen, sobald sie von irgendwelchen physischen Hindernissen befreit worden waren."
 ma così salda voglia è troppo rada,Aber ein so außergewöhnlicher überlegener Wille ist äußerst selten.
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Dank meiner Rede, wenn sie richtig verstanden wurde, haben wir bewiesen, dass dir dieses Thema nicht mehr schaden kann."
