Original,Translate_de_1
" «Frate, la nostra volontà quïeta virtù di carità, che fa volerne sol quel ch’avemo, e d’altro non ci asseta","""Bruder, die Tugend der Nächstenliebe besänftigt unseren Willen und veranlaßt uns, nur das zu wollen, was wir haben, und lässt uns nichts anderes wünschen"
" Se disïassimo esser più superne, foran discordi li nostri disiri dal voler di colui che qui ne cerne","Würden wir höher sein wollen, so wären unsere Wünsche von dem Willen dessen, der uns hier hinstellt, verschieden."
" che vedrai non capere in questi giri, s’essere in carità è qui necesse, e se la sua natura ben rimiri","und du wirst sehen, daß dies in diesen Himmeln nicht möglich ist, wenn es hier notwendig ist, in der Liebe zu sein, und wenn du die Natur der Nächstenliebe anschaust."
" Anzi è formale ad esto beato esse tenersi dentro a la divina voglia, per ch’una fansi nostre voglie stesse","In der Tat, in unserem Zustand der Seligen ist es wichtig, sich dem göttlichen Willen, so dass alle unsere Wünsche zu einem"
" sì che, come noi sem di soglia in soglia per questo regno, a tutto il regno piace com’ a lo re che ’n suo voler ne ’nvoglia","so gefällt dem ganzen Königreich, wie wir im Himmel sind, und dem König gefällt es, daß wir uns nach seinem Willen richten."
 E ’n la sua volontade è nostra pace,Und in seinem Willen ist unser Friede
 ell’ è quel mare al qual tutto si move ciò ch’ella crïa o che natura face»,"Es ist das Meer, zu dem sich alles bewegt, was es schafft oder was die Natur hervorbringt."
" Chiaro mi fu allor come ogne dove in cielo è paradiso, etsi la grazia del sommo ben d’un modo non vi piove","Da ward mir klar, daß jeder Punkt des Himmels ein Paradies ist, auch wenn die Gnade des Wohlhabenden nicht auf eine Weise darin ausgestrahlt wird."
" Ma sì com’ elli avvien, s’un cibo sazia e d’un altro rimane ancor la gola, ","Aber wie es passiert, wenn eine sättigen und eine andere Nahrung bleibt immer noch die Begierde,"
" che quel si chere e di quel si ringrazia, così fec’ io con atto e con parola, ","wenn er darum bittet und sich dafür dankt, so tat ich es in den Worten und Taten."
 per apprender da lei qual fu la tela onde non trasse infino a co la spuola,"um von ihr zu erfahren, was die Leinwand war, von der sie nicht streute bis ans Ende."
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ","""Ein vollkommenes Leben und ein hohes Verdienst platzieren eine Frau in einen höheren Himmel,"" sagte sie zu mir,"
" «a la cui norma nel vostro mondo giù si veste e vela, ","Nach der Regel auf der Erde zieht man sich an und nimmt sich den Schleier,"
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,"um zu wachen und zu schlafen bis zum Tod mit dem Bräutigam, der jedes Gelübde annimmt, das die Liebe seinem Willen entspricht"
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","Als Kind floh ich aus der Welt und kleidete ihr Kleid und versprach, nach der Regel ihres Ordens zu leben."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra",Und die Männer ermahnten mich mehr zum Bösen als zum Guten und entführten mich aus dem süßen Kloster.
 Iddio si sa qual poi mia vita fusi,"Gott weiß, was dann mein Leben war"
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ","Und diese andere Pracht, die dir zu meiner Rechten erscheint und sich durch das ganze Licht unseres Himmels entzündet,"
" ciò ch’io dico di me, di sé intende","Sie verstehen, was ich über mich selbst sage."
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende","Und sie ward Nonne, und ihr ward der Schleier von ihrem Haupte weggenommen."
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Aber nachdem er sich gegen seinen Willen und gegen alle guten Sitten zur Welt wandte, war er nie von dem Schleier des Herzens getrennt."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Das ist die Seele der großen Konstanz von Altavilla, die vom zweiten Kaiser von Svevia den dritten zeugte, der auch der letzte war."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","Also sprach er zu mir, und dann fing er an zu singen ""Ave, Maria,"" und auf diese Weise verschwand er wie ein Gegenstand, der in das tiefe Wasser sinkt."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Und mein Blick, der ihr folgte, bis es ihm möglich war, da er sie aus den Augen verloren hatte, wandte sich an das Hauptding seiner Begierde."
 e a Beatrice tutta si converse,und setzte Beatrice fest
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,"Aber sie glitzerte meinen Blick so weit, daß ich seine Augen nicht ertragen konnte."
 e ciò mi fece a dimandar più tardo,"Und das machte mich zorniger, zu fragen."
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Ein Mann mit freier Wahl, der zwischen zwei Lebensmitteln gleich weit und ebenso begehrenswert ist, würde vor dem Essen verhungern."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","so würde ein Lamm zwischen zwei Wölfen sein, die ihn fressen wollen, gleichwie sie fürchten."
 sì si starebbe un cane intra due dame,So würde ein Hund zwischen zwei Dams stehen.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","Darum, wenn ich stille, schmähe ich mich nicht noch lobe ich mich selbst; denn das war unvermeidlich, da ich von meinen Zweifeln ebenso gestoßen war."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","Ich schwieg, aber mein Wunsch war auf meinem Gesicht gemalt und mit ihm meine Frage, noch offensichtlicher, als wenn ich nicht gesprochen hätte"
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Beatrice benahm sich wie Daniel, als sie den Zorn Nebukadnezars besänftigte, der ungerechterweise grausam geworden war."
 e disse,und sagte:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira","Ich sehe, wie beide Wünsche dich anziehen, so dass deine Angst dich bremst und nicht nach außen dringt."
 Tu argomenti,Du verstehst das nicht.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","""Wenn der gute Wille anhält, warum nimmt die Gewalt anderer für mich das Maß ab, das ich verdient habe?"""
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Es gibt dir immer noch Grund, daran zu zweifeln, dass die Seelen nach Platos Meinung wieder in die Sterne zurückkehren."
 Queste son le question che nel tuo velle pontano igualmente,"Das sind die Dinge, die deinen Willen in gleichem Maße beeinflussen."
 e però pria tratterò quella che più ha di felle,"Darum will ich zuerst das tun, was am gefährlichsten ist in der Lehre."
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Dieser Seraph, der Gott näher ist, Moses, Samuel, Johannes der Täufer oder Evangelisten, sogar Maria,"
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","sie haben ihren Sitz im selben Himmel wie diese Geister, die dir gerade erschienen sind, noch hat ihr Aufenthalt dort eine längere oder kürzere Lebensdauer."
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro","aber sie alle schmücken den höchsten Himmel und haben einen anderen Grad des Glücks, je nachdem, ob sie den Heiligen Geist hören oder nicht."
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","Sie sind dir hier im Himmel erschienen, nicht auf daß er ihnen als Sitz zugeteilt werde, sondern auf daß sie ihre geringe Glückseligkeit sichtbar offenbaren."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno","Man muss so zu eurem Verstand sprechen, denn er lernt nur durch die Sinne, was dann zum Gegenstand intellektueller Erkenntnis wird."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende",Darum passt sich die Schrift euren Fähigkeiten an und weist Gott physische Züge zu und meint etwas anderes.
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano","und die heilige Kirche stellt die Erzengel Gabriel und Michael mit menschlichem Aussehen dar, und die andere, die Tobia heilte"
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Was der platonische Dialog Timeus über die Seelen sagt, unterscheidet sich von dem, was hier zu sehen ist, da es scheint, dass der Philosoph genau das versteht, was er sagt"
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Plato sagt, dass die Seele nach dem Tod zu ihrem Stern zurückkehrt, denn sie glaubt, dass sie sich von ihr losgelöst hat, als die Natur ihr eine wesentliche Gestalt gab."
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","aber vielleicht ist seine Meinung anders als der buchstäbliche Sinn, und in diesem Fall ist es nicht wert zu verspotten"
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote","Wenn Plato diesen himmlischen Sphären das Verdienst und die Schmach des astralen Einflusses zuschreiben will, so ist er vielleicht nicht weit von der Wahrheit entfernt."
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse","Diese missverstandene Lehre veranlaßte fast alle Völker zum Irrtum, so daß sie mit den Planeten Jupiter, Merkur und Mars identifizierten."
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","Der andere Zweifel, der dich quält, ist weniger gefährlich; denn seine Bosheit kann dich nicht von mir abwenden."
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia","Die Tatsache, daß göttliche Gerechtigkeit in den Augen der Menschen ungerecht erscheinen mag, ist das Thema des Glaubens und nicht der Ketzerei."
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Da aber euer Verstand diese Wahrheit gut deuten kann, will ich dich erfreuen, wie ihr wollt."
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Wenn es Gewalttat gibt, wenn der, der sie erleidet, dem, der sie tut, in nichts folgt, so wurden diese Seelen nicht entschuldigt."
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","Denn der Wille, wenn er nicht will, wird nicht versagen, sondern tut wie das Feuer, das von Natur aus aufsteigen will, wenn ihn die Gewalt tausendmal nach unten drängt."
" Per che, s’ella si piega assai o poco, segue la forza","Denn wenn der Wille sich verbirgt wenig oder viel, so gehorcht er den Gewalttaten."
 e così queste fero possendo rifuggir nel santo loco,"und taten also diese Seelen, da sie in ihr Kloster zurückkehren konnten."
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Wäre ihr Wille intakt gewesen, wie der, den der hl. Lorenzo auf dem Grat hielt, und der, der Mucio Shevola veranlaßte, mit seiner Hand streng zu sein,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte","Sie würde sie auf den Weg zurückbringen, von dem sie weggenommen worden waren, sobald sie frei war von der körperlichen Behinderung."
 ma così salda voglia è troppo rada,Aber ein solcher höchster Wille ist zu selten.
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Und dank dieser Worte, wenn du sie richtig gehört hast, ist das Argument widerlegt, dass es dir schon wieder schaden würde."
" Ma or ti s’attraversa un altro passo dinanzi a li occhi, tal che per te stesso non usciresti","Aber nun stellt sich dir eine neue Frage, die du nicht allein lösen kannst."
 pria saresti lasso,Zuerst würdest du gewinnen.
" Io t’ho per certo ne la mente messo ch’alma beata non poria mentire, però ch’è sempre al primo vero appresso","Ich habe dir mit Sicherheit gesagt, daß die selige Seele nicht lügen kann; denn sie ist immer in Gemeinschaft mit der göttlichen Wahrheit."
 e poi potesti da Piccarda udire che l’affezion del vel Costanza tenne,"Und dann hörtest du von Piccarda, dass Konstanz im Herzen der monastischen Regel treu blieb,"
 sì ch’ella par qui meco contradire,Also scheint es mir zu widersprechen.
" Molte fïate già, frate, addivenne che, per fuggir periglio, contra grato si fé di quel che far non si convenne","Viele Male, Bruder, ist es geschehen, dass, um einer Gefahr zu entgehen, er widerwillig das tat, was nicht getan werden musste"
