id,Original,Translate
137,"  E ’l duca lui: ""Caron, non ti crucciare: vuolsi così colà dove si puote ciò che si vuole, e più non dimandare""","""Il maestro consolò Caronte: """"Non devi preoccuparti; in alto c'è qualcuno che fa ciò che vuole, quindi non aggiungere altro""""."""
138,"  Quinci fuor quete le lanose gote al nocchier de la livida palude, che ’ntorno a li occhi avea di fiamme rote",""".Il traghettatore dalla faccia coperta di pelo che si trovava nell'orribile palude, aveva occhi circondati da anelli infuocati, e dopo quel punto rimase in silenzio."""
139,"  Ma quell’anime, ch’eran lasse e nude, cangiar colore e dibattero i denti, ratto che ’nteser le parole crude","""Quando sentirono le sue dure parole, le anime nude e inermi si tinse di un pallore mortale e i loro denti cominciarono a battere."""
140,"  Bestemmiavano Dio e lor parenti, l’umana spezie e ’l loco e ’l tempo e ’l seme di lor semenza e di lor nascimenti","""Dannavano Dio, i propri antenati, l'umanità nel suo complesso, il posto in cui si trovavano e tutto quello che era collegato al momento della procreazione e alla venuta al mondo."""
141,"  Poi si ritrasser tutte quante insieme, forte piangendo, a la riva malvagia ch’attende ciascun uom che Dio non teme","""Piangendo disperatamente, si riunirono tutti insieme sulla riva del fiume infernale che attendeva chi non aveva timore di Dio."""
142,"  Caron dimonio, con occhi di bragia loro accennando, tutte le raccoglie","""Caronte, il demonio con occhi incandescenti come braci, agitò loro un gesto invitando tutti a salire."""
143," batte col remo qualunque s'adagia",qualunque di essi che si estenda viene colpito dal suo remo
144,"  Come d’autunno si levan le foglie l’una appresso de l’altra, fin che ’l ramo vede a la terra tutte le sue spoglie,  similemente il mal seme d’Adamo gittansi di quel lito ad una ad una, per cenni come augel per suo richiamo",""" di chi lo ha catturatoCome un uccello preso in trappola dagli artigli del cacciatore, la malvagia discendenza di Adamo scende lungo il Fiume Lete respingendo le offerte che Caronte fa loro, foglia dopo foglia, finché ad abbandonare l'orlo della riva son tutti."""
145,"  Così sen vanno su per l’onda bruna, e avanti che sien di là discese, anche di qua nuova schiera s’auna","""Mentre fluivano sull'oscuro corso del fiume, una seconda massa si era raccolta prima che raggiungessero la sponda opposta."""
146,"  ""Figliuol mio"", disse 'l maestro cortese, ""quelli che muoion ne l'ira di Dio tutti convegnon qui d'ogne paese","""Il nobile maestro disse al suo figlio: """"Ahimè, gente dalle quali si aspettava molto deve venire qui da ogni parte del globo""""."""
147,"  e pronti sono a trapassar lo rio, ché la divina giustizia li sprona, sì che la tema si volve in disio","""Essi sono entusiasti di guadare il fiume, poiché la giustizia di Dio incoraggia loro a trasformare la paura in voglia."""
148,"  Quinci non passa mai anima buona",Qui non c'è anima buona che possa passare.
149," e però, se Caron di te si lagna, ben puoi sapere omai che ’l suo dir suona""","""Se Caronte si lamenta di te, capirai a cosa allude il suo discorso."""
150,"  Finito questo, la buia campagna tremò sì forte, che de lo spavento la mente di sudore ancor mi bagna","""Quei luoghi bui erano così angoscianti che solo il ricordo mi faceva sudare per la paura. Alla fine di esso, tremavano con un'intensità tale da non poter dimenticare."""
151,"  La terra lagrimosa diede vento, che balenò una luce vermiglia la qual mi vinse ciascun sentimento",Un vento provocato dalle lacrime versate sulla terra fece brillare una luce rossastra così intensa da sopraffarmi tutti i sensi.
152,"  e caddi come l’uom cui sonno piglia",perse l'equilibrio come se fosse in un sonno profondo
153," Ruppemi l’alto sonno ne la testa un greve truono, sì ch’io mi riscossi come persona ch’è per forza desta","""Un fragoroso tuono ruppe la tranquillità della mia mente, svegliandomi bruscamente come chi è stato destato di colpo."""
154," e l’occhio riposato intorno mossi, dritto levato, e fiso riguardai per conoscer lo loco dov’io fossi","""Fissai diritto e scrutai con cura, girando la mia testa riposata, per capire dove mi trovassi."""
155,"  Vero è che ’n su la proda mi trovai de la valle d’abisso dolorosa che ’ntrono accoglie d’infiniti guai","""Mi ritrovai inaspettatamente al confine più estremo della cupa Valle dell'Inferno, dove si odono un echeggiare di ininterrotti lamenti."""
156,"  Oscura e profonda era e nebulosa tanto che, per ficcar lo viso a fondo, io non vi discernea alcuna cosa","""Il buio era così profondo, denso e impenetrabile che anche se scrutavo lontano, non riuscivo a distinguere nulla."""
157,"  ""Or discendiam qua giù nel cieco mondo"", cominciò il poeta tutto smorto","""Virgilio, pallido in volto, disse che era arrivato il momento di entrare nel mondo cieco."""
158," ""Io sarò primo, e tu sarai secondo""",Tu mi seguirai dopo che io andrò.
159,"  E io, che del color mi fui accorto, dissi: ""Come verrò, se tu paventi che suoli al mio dubbiare esser conforto?""","""Riconoscendo il suo pallore, esclamai: «Come posso procedere se anche tu, di solito una fonte di rassicurazione per tutte le mie preoccupazioni, sembri così spaventato?»"""
160,"  Ed elli a me: ""L’angoscia de le genti che son qua giù, nel viso mi dipigne quella pietà che tu per tema senti","""»Lui mi disse che la disperazione dei cuori intrappolati in questo luogo si imprime sul suo viso, creando quella sensazione di spavento che tu interpreti come paura."""
161,"  Andiam, ché la via lunga ne sospigne""","""Sbrighiamoci, visto che il viaggio è lungo e non possiamo sprecare tempo."""
162," Così si mise e così mi fé intrare nel primo cerchio che l’abisso cigne","""In questo modo avanzò, accompagnandomi nel primo strato di terra che circondava la profonda fossa infernale."""
163,"  Quivi, secondo che per ascoltare, non avea pianto mai che di sospiri che l’aura etterna facevan tremare","""La solitaria aria eterna era percorsa da sospiri, le cui vibrazioni sembravano rintronare nell'ascolto."""
164,"  ciò avvenia di duol sanza martìri, ch’avean le turbe, ch’eran molte e grandi, d’infanti e di femmine e di viri","""Le immense file di bambini, donne e uomini che sopportavano con pazienza il loro dolore erano troppo numerose da contare."""
165,"  Lo buon maestro a me: ""Tu non dimandi che spiriti son questi che tu vedi? Or vo’ che sappi, innanzi che più andi,  ch’ei non peccaro","""»Il buon maestro mi disse: «Prima di andare oltre, voglio che tu sappia chi sono questi spiriti che stai vedendo. Non hanno commesso alcun peccato»."""
166," e s’elli hanno mercedi, non basta, perché non ebber battesmo, ch’è porta de la fede che tu credi","""Sebbene abbiano buone qualità, non è sufficiente perché non hanno ricevuto il battesimo che servirebbe a riconoscerli come parte della fede da te professata."""
167,"  e s’e’ furon dinanzi al cristianesmo, non adorar debitamente a Dio: e di questi cotai son io medesmo","""Se io facevo parte di questa categoria, significherebbe che ho vissuto prima del Cristianesimo e non avrei adorato Dio come era dovuto."""
168,"  Per tai difetti, non per altro rio, semo perduti, e sol di tanto offesi che sanza speme vivemo in disio""","""Ci ritroviamo imprigionati in questo peccato, privi di altri castighi, il che significa vivere nella disperazione di un desiderio senza realizzazione."""
169,"  Gran duol mi prese al cor quando lo ’ntesi, però che gente di molto valore conobbi che ’n quel limbo eran sospesi","""Sentii una profonda tristezza al cuore, sapendo che tra le anime intrappolate in quel Limbo c'erano quelle di persone straordinarie."""
170,"  ""Dimmi, maestro mio, dimmi, segnore"", comincia’ io per volere esser certo di quella fede che vince ogne errore:  ","""Iniziai a chiedere con assoluta fiducia al mio maestro e signore,"""
171,"  ""uscicci mai alcuno, o per suo merto o per altrui, che poi fosse beato?""","""Vi è stato alcuno che, grazie a se stesso o ad altri, abbia lasciato questo ambiente per poi andare alla beatitudine?"""
172," E quei che ’ntese il mio parlar coverto,  rispuose: ""Io era nuovo in questo stato, quando ci vidi venire un possente, con segno di vittoria coronato",""".Virgilio comprese le mie allusive parole e mi rispose: «Da poco tempo mi trovavo qui quando scorsi una grande figura avanzare, recando i simboli della vittoria."""
173,"  Trasseci l’ombra del primo parente, d’Abèl suo figlio e quella di Noè, di Moïsè legista e ubidente","""Fece partire da qui l'ombra dei justi padri primo di tutti, Abele figlio di Adamo e Noè, seguito dal legislatore Mosè pienamente obbediente."""
174,"  Abraàm patrïarca e Davìd re, Israèl con lo padre e co’ suoi nati e con Rachele, per cui tanto fé,  ","""Abramo, il patriarca, e David, il re di Israele, fecero molto per la moglie Rachel insieme ai loro figli."""
175,"  e altri molti, e feceli beati",.e rese tutti loro felici.
176," E vo’ che sappi che, dinanzi ad essi, spiriti umani non eran salvati""",Vorrei farti comprendere che prima di loro nessun'anima è stata in grado di salvarsi.
177,"  Non lasciavam l’andar perch’ei dicessi, ma passavam la selva tuttavia, la selva, dico, di spiriti spessi","""Mentre Virgilio parlava, procedevamo senza sosta attraverso la moltitudine di anime che ci circondava."""
178,"  Non era lunga ancor la nostra via di qua dal sonno, quand’io vidi un foco ch’emisperio di tenebre vincia","""Non avevamo viaggiato per molta strada sin da quando mi ero svegliato, quando scorsi un'illuminazione che abbatté il velo del buio."""
179,"  Di lungi n’eravamo ancora un poco, ma non sì ch’io non discernessi in parte ch’orrevol gente possedea quel loco","""Ci trovavamo ancora a una certa distanza, ma abbastanza vicini da poter percepire che quel luogo era voce di animi virtuosi."""
180,"  ""O tu ch’onori scïenzïa e arte, questi chi son c’ hanno cotanta onranza, che dal modo de li altri li diparte?""","""«Chi sono coloro che detengono un'onorata posizione tra scienza e arte, poiché accolgono un trattamento privilegiato rispetto ad altri?»"""
181,"  E quelli a me: ""L’onrata nominanza che di lor suona sù ne la tua vita, grazïa acquista in ciel che sì li avanza""","""Virgilio mi rispose dicendo che la fama splendida per cui ancora sono ricordati sulla Terra, conferisce loro un'onorevolezza celeste che li distingue da tutti gli altri spiriti."""
182,"  Intanto voce fu per me udita: ""Onorate l’altissimo poeta",Ode al massimo poeta: rendiamogli il dovuto rispetto!
183," l’ombra sua torna, ch’era dipartita""","""La sua anima, tornata indietro, riapparve."""
184,"  Poi che la voce fu restata e queta, vidi quattro grand’ombre a noi venire: sembianz’avevan né trista né lieta","""Dopo che l'eco del suono si fu calmata, quattro persone gigantesche ci vennero incontro: esse non avevano un aspetto gioioso o triste."""
185,"  Lo buon maestro cominciò a dire: ""Mira colui con quella spada in mano, che vien dinanzi ai tre sì come sire:  quelli è Omero poeta sovrano","""Il buon maestro esordì: «Osservate colui che porta un'arma e precede gli altri come loro capo, quello è Omero, il massimo poeta"""
186," l’altro è Orazio satiro che vene","""Orazio, autore delle Satire, è il seguace."""
187," Ovidio è ’l terzo, e l’ultimo Lucano","""Ovidio è il terzo, Lucano l'ultimo."""
188,"  Però che ciascun meco si convene nel nome che sonò la voce sola, fannomi onore, e di ciò fanno bene""","""Con il mio nome pronunciato da una sola voce, ognuno di loro mi fa onore e questo è giusto."""
189,"  Così vid’i’ adunar la bella scola di quel segnor de l’altissimo canto che sovra li altri com’aquila vola","""Io vidi la sublime adunanza dei poeti di quel famoso gentiluomo, autore di splendidi versi, che si erge sopra gli altri come un'aquila."""
190,"  Da ch’ebber ragionato insieme alquanto, volsersi a me con salutevol cenno, e ’l mio maestro sorrise di tanto","""Mentre parlavano, mi hanno salutato con un segno della testa e il mio maestro si è divertito a questo."""
191,"  e più d’onore ancora assai mi fenno, ch’e’ sì mi fecer de la loro schiera, sì ch’io fui sesto tra cotanto senno","""La loro gentilezza verso di me aumentò ancora, facendomi diventare il sesto componente del gruppo esperto."""
192,"  Così andammo infino a la lumera, parlando cose che ’l tacere è bello, sì com’era ’l parlar colà dov’era","""Continuammo la nostra avventura verso la luce, rimanendo in silenzio su alcune cose che non era opportuno dire, così come piaceva discuterne nei dintorni."""
193,"  Venimmo al piè d’un nobile castello, sette volte cerchiato d’alte mura, difeso intorno d’un bel fiumicello","""Arrivammo ai piedi di un magnifico castello, circondato da sette stratagemmi difensivi e protetto da un grazioso corso d'acqua."""
